Date,Open
2012-06-10,736.0
2012-06-11,141.0
2012-06-12,147.0
2012-06-13,138.0
2012-06-14,140.0
2012-06-17,140.0
2012-06-18,136.0
2012-06-19,138.0
2012-06-20,140.0
2012-06-21,140.0
2012-06-25,136.0
2012-06-26,135.0
2012-06-27,138.0
2012-06-28,136.0
2012-07-01,141.0
2012-07-02,137.0
2012-07-03,137.0
2012-07-04,137.0
2012-07-05,139.0
2012-07-08,141.0
2012-07-09,140.0
2012-07-10,140.0
2012-07-12,138.0
2012-07-16,138.0
2012-07-17,138.0
2012-07-18,145.0
2012-07-19,153.0
2012-07-22,159.0
2012-07-24,159.0
2012-07-26,150.0
2012-07-29,148.0
2012-08-01,146.0
2012-08-05,146.0
2012-08-06,146.0
2012-08-07,148.0
2012-08-08,152.0
2012-08-12,158.0
2012-08-13,155.0
2012-08-14,150.0
2012-08-15,147.0
2012-08-19,147.0
2012-08-21,147.0
2012-08-22,147.0
2012-08-28,149.0
2012-08-29,146.0
2012-08-30,148.0
2012-09-02,148.0
2012-09-03,150.0
2012-09-04,165.0
2012-09-10,180.0
2012-09-11,162.0
2012-09-12,159.0
2012-09-13,170.0
2012-09-16,165.0
2012-09-17,171.0
2012-09-18,179.0
2012-09-19,181.0
2012-09-20,180.0
2012-09-23,180.0
2012-09-24,178.0
2012-09-25,187.0
2012-09-26,177.0
2012-10-08,177.0
2012-10-11,174.0
2012-10-15,174.0
2012-11-08,174.0
2012-11-11,171.0
2012-11-26,168.0
2013-01-06,167.0
2013-01-09,165.0
2013-01-13,165.0
2013-01-15,166.0
2013-01-17,163.0
2013-01-23,158.0
2013-01-24,156.0
2013-02-03,153.0
2013-02-04,151.0
2013-02-13,150.0
2013-02-20,150.0
2013-02-27,153.0
2013-03-13,152.0
2013-03-14,149.0
2013-03-18,150.0
2013-03-21,150.0
2013-04-01,150.0
2013-04-07,153.0
2013-04-25,153.0
2013-04-29,147.0
2013-04-30,149.0
2013-05-02,148.0
2013-05-12,146.0
2013-06-02,144.0
2013-06-19,146.0
2013-06-24,145.0
2013-06-25,159.0
2013-06-27,171.0
2013-06-30,177.0
2013-07-08,180.0
2013-07-09,177.0
2013-07-10,171.0
2013-07-11,171.0
2013-07-15,171.0
2013-07-16,176.0
2013-07-22,180.0
2013-07-23,186.0
2013-07-24,192.0
2013-07-30,190.0
2013-07-31,196.0
2013-08-04,205.0
2013-08-05,225.0
2013-08-06,247.0
2013-08-11,251.0
2013-08-12,261.0
2013-08-15,266.0
2013-08-18,251.0
2013-08-19,245.0
2013-08-25,242.0
2013-08-26,245.0
2013-08-27,245.0
2013-09-02,249.0
2013-09-03,245.0
2013-09-08,245.0
2013-09-09,245.0
2013-10-03,241.0
2013-10-21,240.0
2013-10-28,248.0
2013-11-06,272.0
2013-11-07,292.0
2013-11-10,308.0
2013-11-11,320.0
2013-11-12,325.0
2013-11-13,325.0
2013-11-14,333.0
2013-11-21,333.0
