Date,Open
2007-03-28,695.0
2007-03-29,685.0
2007-04-01,680.0
2007-04-02,714.0
2007-04-03,740.0
2007-04-04,715.0
2007-04-05,705.0
2007-04-08,705.0
2007-04-09,705.0
2007-04-10,705.0
2007-04-11,712.0
2007-04-15,715.0
2007-04-16,730.0
2007-04-17,749.0
2007-04-18,765.0
2007-04-19,780.0
2007-04-22,760.0
2007-04-23,750.0
2007-04-26,735.0
2007-04-29,749.0
2007-04-30,760.0
2007-05-03,790.0
2007-05-06,790.0
2007-05-07,790.0
2007-05-08,810.0
2007-05-09,835.0
2007-05-10,830.0
2007-05-13,830.0
2007-05-14,830.0
2007-05-15,825.0
2007-05-16,820.0
2007-05-17,805.0
2007-05-20,815.0
2007-05-21,815.0
2007-05-22,815.0
2007-05-23,825.0
2007-05-24,836.0
2007-05-27,860.0
2007-05-28,860.0
2007-05-29,860.0
2007-05-30,900.0
2007-05-31,900.0
2007-06-03,895.0
2007-06-04,890.0
2007-06-05,885.0
2007-06-06,898.0
2007-06-07,910.0
2007-06-10,910.0
2007-06-11,915.0
2007-06-12,938.0
2007-06-13,971.0
2007-06-14,1021.0
2007-06-17,990.0
2007-06-18,950.0
2007-06-19,935.0
2007-06-20,945.0
2007-06-21,985.0
2007-06-22,992.0
2007-06-24,985.0
2007-06-25,990.0
2007-06-26,990.0
2007-06-27,990.0
2007-07-01,990.0
2007-07-02,990.0
2007-07-03,990.0
2007-07-04,1001.0
2007-07-05,1010.0
2007-07-09,1020.0
2007-07-10,1021.0
2007-07-11,1040.0
2007-07-12,1065.0
2007-07-15,1120.0
2007-07-16,1120.0
2007-07-17,1176.0
2007-07-18,1260.0
2007-07-19,1150.0
2007-07-22,1150.0
2007-07-23,1200.0
2007-07-24,1260.0
2007-07-25,1250.0
2007-07-26,1248.0
2007-07-29,1201.0
2007-07-30,1135.0
2007-07-31,1160.0
2007-08-01,1160.0
2007-08-02,1182.0
2007-08-05,1210.0
2007-08-06,1230.0
2007-08-07,1230.0
2007-08-08,1230.0
2007-08-09,1220.0
2007-08-13,1210.0
2007-08-14,1200.0
2007-08-15,1195.0
2007-08-16,1180.0
2007-08-19,1175.0
2007-08-20,1175.0
2007-08-21,1160.0
2007-08-22,1162.0
