Date,Open
2013-05-06,12.0
2013-05-07,11.0
2013-05-08,11.0
2013-05-09,11.0
2013-05-12,11.0
2013-05-13,11.0
2013-05-14,11.0
2013-05-15,11.0
2013-05-16,11.0
2013-05-19,11.0
2013-05-20,11.0
2013-05-21,11.0
2013-05-22,11.0
2013-05-23,11.0
2013-05-26,11.0
2013-05-27,11.0
2013-05-28,11.0
2013-05-30,11.0
2013-06-02,11.0
2013-06-03,10.0
2013-06-04,11.0
2013-06-05,10.0
2013-06-06,10.0
2013-06-09,10.0
2013-06-10,10.0
2013-06-11,10.0
2013-06-12,10.0
2013-06-13,10.0
2013-06-16,10.0
2013-06-17,10.0
2013-06-18,10.0
2013-06-19,10.0
2013-06-20,10.0
2013-06-23,10.0
2013-06-24,10.0
2013-06-25,10.0
2013-06-26,10.0
2013-06-27,10.0
2013-06-30,10.0
2013-07-01,10.0
2013-07-02,10.0
2013-07-03,10.0
2013-07-04,10.0
2013-07-07,10.0
2013-07-08,10.0
2013-07-09,10.0
2013-07-10,10.0
2013-07-11,10.0
2013-07-14,10.0
2013-07-15,10.0
2013-07-16,10.0
2013-07-17,10.0
2013-07-18,10.0
2013-07-21,10.0
2013-07-22,10.0
2013-07-23,10.0
2013-07-24,10.0
2013-07-25,10.0
2013-07-28,10.0
2013-07-29,10.0
2013-07-30,10.0
2013-07-31,10.0
2013-08-01,10.0
2013-08-04,10.0
2013-08-05,10.0
2013-08-06,10.0
2013-08-07,10.0
2013-08-08,10.0
2013-08-11,10.0
2013-08-12,10.0
2013-08-13,10.0
2013-08-14,10.0
2013-08-15,10.0
2013-08-18,10.0
2013-08-19,10.0
2013-08-20,10.0
2013-08-25,10.0
2013-08-26,10.0
2013-08-27,10.0
2013-08-29,10.0
2013-09-01,10.0
2013-09-02,10.0
2013-09-03,10.0
2013-09-04,10.0
2013-09-05,10.0
2013-09-08,10.0
2013-09-09,10.0
2013-09-10,10.0
2013-09-11,10.0
2013-09-12,10.0
2013-09-15,9.0
2013-09-16,9.0
2013-09-17,10.0
2013-09-19,10.0
2013-09-22,10.0
2013-09-23,9.0
2013-09-24,9.0
2013-09-25,10.0
2013-09-26,9.0
2013-09-29,9.0
2013-09-30,9.0
2013-10-01,10.0
2013-10-02,9.0
2013-10-03,9.0
2013-10-06,9.0
2013-10-07,9.0
2013-10-08,9.0
2013-10-09,9.0
2013-10-21,10.0
2013-10-22,10.0
2013-10-23,10.0
2013-10-24,10.0
2013-10-27,10.0
2013-10-28,9.0
2013-10-29,9.0
2013-10-30,9.0
2013-10-31,9.0
2013-11-06,9.0
2013-11-07,10.0
2013-11-10,10.0
2013-11-11,10.0
2013-11-12,10.0
2013-11-13,10.0
2013-11-14,10.0
2013-11-21,10.0
2013-11-24,10.0
2013-11-25,11.0
2013-11-26,10.0
2013-11-27,10.0
2013-11-28,10.0
2013-12-01,10.0
2013-12-02,10.0
2013-12-03,11.0
2013-12-04,11.0
2013-12-05,11.0
2013-12-08,11.0
2013-12-09,11.0
2013-12-10,11.0
2013-12-11,11.0
2013-12-12,11.0
2013-12-15,11.0
2013-12-16,11.0
2013-12-18,12.0
2013-12-19,12.0
2013-12-22,12.0
2013-12-23,12.0
2013-12-24,12.0
2013-12-26,12.0
2013-12-29,12.0
2013-12-31,12.0
2014-01-01,12.0
2014-01-02,11.0
2014-01-05,12.0
2014-01-06,12.0
2014-01-07,12.0
2014-01-08,11.0
2014-01-09,11.0
2014-01-12,11.0
2014-01-13,12.0
2014-01-14,12.0
2014-01-16,12.0
2014-01-19,11.0
2014-01-20,11.0
2014-01-21,11.0
2014-01-22,11.0
2014-01-23,11.0
2014-01-26,11.0
2014-01-27,11.0
2014-01-28,11.0
2014-01-29,12.0
2014-02-02,12.0
2014-02-03,12.0
2014-02-04,12.0
2014-02-05,12.0
2014-02-06,12.0
2014-02-09,12.0
2014-02-10,12.0
2014-02-11,12.0
2014-02-12,12.0
2014-02-13,12.0
2014-02-16,12.0
2014-02-17,12.0
2014-02-18,12.0
2014-02-20,12.0
2014-02-23,12.0
2014-02-24,12.0
2014-02-25,12.0
2014-02-26,12.0
2014-03-03,12.0
2014-03-04,12.0
2014-03-05,12.0
2014-03-06,12.0
2014-03-09,12.0
2014-03-10,12.0
2014-03-11,12.0
2014-03-12,12.0
2014-03-13,12.0
2014-03-17,12.0
2014-03-18,12.0
2014-03-19,11.0
2014-03-20,12.0
2014-03-23,12.0
