Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2013-03-03,558,223490.00,37612290.00,174.00,150.00,171.00
2013-03-04,470,130359.00,22072090.00,174.00,166.00,168.00
2013-03-05,186,43648.00,7182993.00,170.00,162.00,167.00
2013-03-06,161,34344.00,5749546.00,171.00,164.00,170.00
2013-03-07,166,30932.00,5196527.00,169.00,166.00,168.00
2013-03-11,229,37709.00,6394639.00,173.00,166.00,170.00
2013-03-13,213,54094.00,9211111.00,173.00,169.00,170.00
2013-03-14,216,52081.00,8954910.00,179.00,170.00,170.00
2013-03-17,150,30551.00,5108359.00,171.00,164.00,170.00
2013-03-18,122,40598.00,6683611.00,169.00,163.00,166.00
2013-03-19,136,35073.00,5794325.00,167.00,163.00,164.00
2013-03-21,62,20623.00,3347061.00,165.00,160.00,162.00
2013-03-24,144,29316.00,4661660.00,162.00,158.00,158.00
2013-03-25,190,36554.00,5801962.00,164.00,156.00,160.00
2013-03-27,59,17897.00,2826690.00,161.00,157.00,160.00
2013-03-28,58,26692.00,4208203.00,160.00,156.00,159.00
2013-03-31,176,43059.00,6694879.00,158.00,154.00,156.00
2013-04-01,122,25894.00,4016497.00,158.00,151.00,158.00
2013-04-02,133,26882.00,4202183.00,160.00,152.00,158.00
2013-04-03,107,36884.00,5798232.00,160.00,155.00,157.00
2013-04-04,116,16222.00,2556088.00,160.00,156.00,158.00
2013-04-07,161,39573.00,6215901.00,159.00,156.00,159.00
2013-04-08,130,20470.00,3247306.00,160.00,158.00,159.00
2013-04-09,207,57708.00,9149963.00,161.00,158.00,160.00
2013-04-11,201,39806.00,6402410.00,164.00,159.00,161.00
2013-04-15,151,27472.00,4450179.00,164.00,161.00,164.00
2013-04-16,131,31011.00,4972875.00,163.00,159.00,161.00
2013-04-17,148,22719.00,3628596.00,160.00,158.00,160.00
2013-04-18,113,37775.00,5984461.00,161.00,157.00,157.00
2013-04-21,111,22749.00,3539113.00,158.00,154.00,155.00
2013-04-22,92,18922.00,2889171.00,157.00,152.00,157.00
2013-04-23,54,12834.00,2015793.00,159.00,155.00,156.00
2013-04-25,52,9675.00,1506925.00,157.00,155.00,156.00
2013-04-28,106,14562.00,2247419.00,156.00,153.00,154.00
2013-04-29,75,12805.00,1963285.00,156.00,151.00,155.00
2013-04-30,63,13591.00,2074667.00,154.00,151.00,153.00
2013-05-02,46,11957.00,1801043.00,153.00,149.00,151.00
2013-05-05,60,15382.00,2305779.00,155.00,148.00,151.00
2013-05-06,78,16674.00,2469273.00,151.00,147.00,148.00
2013-05-07,55,13748.00,2086678.00,154.00,148.00,152.00
2013-05-08,104,19052.00,2892532.00,154.00,150.00,152.00
2013-05-09,55,7733.00,1173676.00,154.00,151.00,151.00
2013-05-12,62,8393.00,1257801.00,154.00,149.00,149.00
2013-05-13,61,10293.00,1550537.00,153.00,148.00,152.00
2013-05-14,49,5946.00,905946.00,153.00,150.00,153.00
2013-05-15,34,10634.00,1628681.00,155.00,150.00,153.00
2013-05-16,29,3589.00,546312.00,153.00,150.00,153.00
2013-05-19,75,16083.00,2429913.00,154.00,150.00,150.00
2013-05-20,43,6540.00,988112.00,152.00,151.00,152.00
2013-05-21,93,19123.00,2890121.00,152.00,150.00,152.00
2013-05-22,56,5816.00,878216.00,152.00,150.00,151.00
2013-05-23,39,3517.00,524616.00,150.00,149.00,150.00
2013-05-26,110,17544.00,2632836.00,152.00,150.00,151.00
2013-05-27,98,13694.00,2066909.00,153.00,150.00,153.00
2013-05-28,46,10156.00,1538339.00,153.00,150.00,150.00
2013-05-30,40,14056.00,2111471.00,151.00,150.00,150.00
2013-06-02,28,8389.00,1249773.00,152.00,148.00,149.00
2013-06-03,43,21090.00,3143645.00,150.00,148.00,149.00
2013-06-04,34,3457.00,515199.00,150.00,148.00,149.00
2013-06-05,60,67545.00,9974253.00,150.00,147.00,150.00
2013-06-06,30,6722.00,1015396.00,155.00,150.00,155.00
2013-06-09,36,10202.00,1536374.00,153.00,150.00,150.00
2013-06-10,60,5359.00,803180.00,151.00,149.00,151.00
2013-06-11,58,5966.00,894740.00,153.00,149.00,149.00
2013-06-12,43,5222.00,777201.00,150.00,148.00,149.00
2013-06-13,49,17988.00,2678883.00,149.00,148.00,149.00
2013-06-16,18,1853.00,276707.00,150.00,149.00,149.00
