Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-15,3,1530.00,2106500.00,1400.00,1350.00,1400.00
2010-04-21,2,22.00,30730.00,1405.00,1390.00,1405.00
2010-04-25,1,40.00,56000.00,1400.00,1400.00,1400.00
2010-04-27,7,454.00,604847.00,1372.00,1316.00,1316.00
2010-04-28,2,150.00,193500.00,1290.00,1290.00,1290.00
2010-04-29,5,180.00,236510.00,1336.00,1290.00,1336.00
2010-05-16,2,36.00,48096.00,1336.00,1336.00,1336.00
2010-05-25,3,1572.00,2198720.00,1400.00,1362.00,1400.00
2010-05-26,5,134.00,196568.00,1514.00,1428.00,1514.00
2010-05-30,1,200.00,296800.00,1484.00,1484.00,1484.00
2010-06-02,3,2615.00,3728637.00,1455.00,1425.00,1425.00
2010-06-06,1,3000.00,4275000.00,1425.00,1425.00,1425.00
2010-07-06,1,25.00,35625.00,1425.00,1425.00,1425.00
2010-07-08,1,14.00,19950.00,1425.00,1425.00,1425.00
2010-07-15,2,25.00,36280.00,1453.00,1450.00,1453.00
2010-07-18,1,100.00,148200.00,1482.00,1482.00,1482.00
2010-10-05,2,37.00,54834.00,1482.00,1482.00,1482.00
2010-11-15,1,625.00,926250.00,1482.00,1482.00,1482.00
2010-11-29,1,100.00,150000.00,1500.00,1500.00,1500.00
2010-12-01,1,100.00,147500.00,1475.00,1475.00,1475.00
2010-12-16,1,271.00,391866.00,1446.00,1446.00,1446.00
2011-02-28,1,18.00,26028.00,1446.00,1446.00,1446.00
2011-04-04,1,100.00,144600.00,1446.00,1446.00,1446.00
2011-06-23,2,24.00,35724.00,1503.00,1474.00,1503.00
2011-06-27,1,13.00,19929.00,1533.00,1533.00,1533.00
2011-06-30,1,17.00,26571.00,1563.00,1563.00,1563.00
2011-07-05,3,77.00,116629.00,1532.00,1500.00,1500.00
2011-07-19,2,30.00,46300.00,1550.00,1530.00,1550.00
2011-07-20,2,22.00,34760.00,1580.00,1580.00,1580.00
2011-08-30,2,74.00,113584.00,1550.00,1519.00,1519.00
2011-10-16,7,2025.00,3046104.00,1525.00,1504.00,1525.00
2011-10-18,3,750.00,1128000.00,1504.00,1504.00,1504.00
2011-11-14,2,267.00,408068.00,1530.00,1504.00,1530.00
2011-11-20,2,38.00,58140.00,1530.00,1530.00,1530.00
2011-11-21,2,120.00,178980.00,1500.00,1470.00,1470.00
2011-11-23,1,591.00,851631.00,1441.00,1441.00,1441.00
2011-11-24,1,125.00,176625.00,1413.00,1413.00,1413.00
2011-11-27,5,1056.00,1472745.00,1395.00,1394.00,1394.00
2011-11-29,5,292.00,392784.00,1368.00,1315.00,1315.00
2011-11-30,2,236.00,303342.00,1297.00,1272.00,1272.00
2011-12-01,1,63.00,80955.00,1285.00,1285.00,1285.00
2011-12-21,3,1451.00,1864535.00,1285.00,1285.00,1285.00
2011-12-22,2,181.00,234097.00,1297.00,1285.00,1297.00
2012-01-05,1,19.00,24700.00,1300.00,1300.00,1300.00
2012-01-08,2,34.00,44200.00,1300.00,1300.00,1300.00
2012-01-17,1,126.00,162540.00,1290.00,1290.00,1290.00
2012-01-19,1,30.00,38850.00,1295.00,1295.00,1295.00
2012-02-28,2,77.00,96790.00,1270.00,1245.00,1245.00
2012-03-13,1,152.00,185592.00,1221.00,1221.00,1221.00
2012-03-28,4,162.00,197802.00,1221.00,1221.00,1221.00
2012-04-01,4,162.00,187302.00,1200.00,1130.00,1130.00
2012-04-02,1,20.00,22600.00,1130.00,1130.00,1130.00
2012-04-11,1,63.00,72576.00,1152.00,1152.00,1152.00
2012-05-29,2,82.00,96510.00,1180.00,1175.00,1180.00
2012-06-03,1,50.00,59000.00,1180.00,1180.00,1180.00
2012-06-06,1,188.00,217516.00,1157.00,1157.00,1157.00
2012-07-10,4,40.00,48610.00,1251.00,1180.00,1251.00
2012-07-11,5,88.00,117484.00,1376.00,1276.00,1376.00
2012-07-12,5,232.00,337482.00,1488.00,1403.00,1488.00
2012-07-16,2,89.00,133188.00,1500.00,1488.00,1500.00
2012-07-19,1,73.00,110960.00,1520.00,1520.00,1520.00
2012-07-31,5,238.00,361760.00,1520.00,1520.00,1520.00
2012-08-05,1,45.00,68400.00,1520.00,1520.00,1520.00
2012-08-13,2,165.00,247830.00,1502.00,1502.00,1502.00
2012-08-14,2,117.00,182394.00,1562.00,1532.00,1562.00
2012-08-16,2,251.00,399290.00,1600.00,1590.00,1600.00
2012-08-27,1,51.00,79968.00,1568.00,1568.00,1568.00
2012-08-30,3,120.00,193990.00,1620.00,1599.00,1620.00
2012-09-10,3,76.00,124120.00,1640.00,1620.00,1640.00
2012-09-12,4,445.00,741925.00,1690.00,1657.00,1685.00
2012-09-13,3,85.00,138892.00,1653.00,1621.00,1653.00
2012-09-16,1,12.00,20232.00,1686.00,1686.00,1686.00
2012-09-18,3,192.00,338793.00,1788.00,1719.00,1788.00
2012-09-19,2,60.00,110460.00,1859.00,1823.00,1859.00
2012-09-20,12,457.00,925868.00,2044.00,1896.00,2044.00
2012-09-23,22,1140.00,2410786.00,2248.00,2004.00,2158.00
2012-09-24,15,879.00,1881920.00,2200.00,2065.00,2065.00
2012-09-25,6,444.00,932496.00,2106.00,2100.00,2100.00
2012-09-26,13,3195.00,6578810.00,2140.00,2050.00,2070.00
2012-09-27,23,2419.00,5027393.00,2142.00,2060.00,2061.00
