Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2014-01-08,1,14944.00,1494400.00,100.00,100.00,100.00
2014-03-20,5,7684.00,841440.00,110.00,102.00,110.00
2014-04-03,1,73938.00,8133180.00,110.00,110.00,110.00
2014-04-17,1,100.00,11000.00,110.00,110.00,110.00
2014-05-07,1,43421.00,4776310.00,110.00,110.00,110.00
2014-05-22,1,32946.00,3624060.00,110.00,110.00,110.00
2014-06-11,2,207337.00,22807070.00,110.00,110.00,110.00
2014-06-19,2,77696.00,8546560.00,110.00,110.00,110.00
2014-07-16,2,9546.00,1050060.00,110.00,110.00,110.00
2014-07-17,3,27552.00,3030720.00,110.00,110.00,110.00
2015-02-12,1,219761.00,45051005.00,205.00,205.00,205.00
