Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-22,1,500.00,139500.00,279.00,279.00,279.00
2010-06-08,1,50.00,13700.00,274.00,274.00,274.00
2010-06-15,2,200.00,53800.00,269.00,269.00,269.00
2010-06-21,6,430.00,108720.00,264.00,243.00,243.00
2010-06-22,15,1180.00,266020.00,239.00,219.00,219.00
2010-06-23,12,1640.00,337090.00,215.00,198.00,198.00
2010-06-24,10,1220.00,235090.00,196.00,192.00,192.00
2010-06-28,6,500.00,94050.00,189.00,186.00,186.00
2010-06-29,3,190.00,34500.00,183.00,180.00,180.00
2010-06-30,1,100.00,17700.00,177.00,177.00,177.00
2010-07-01,2,400.00,69600.00,175.00,173.00,173.00
2010-07-08,4,350.00,59500.00,170.00,170.00,170.00
2010-07-11,1,40.00,6760.00,169.00,169.00,169.00
2010-07-12,5,620.00,104500.00,170.00,167.00,167.00
2010-07-14,1,500.00,82500.00,165.00,165.00,165.00
2010-07-15,1,120.00,19440.00,162.00,162.00,162.00
2010-08-26,9,6480.00,1048800.00,163.00,160.00,163.00
2010-08-29,4,3020.00,483200.00,160.00,160.00,160.00
2010-09-19,5,4580.00,704680.00,157.00,150.00,150.00
2010-09-20,2,590.00,88500.00,150.00,150.00,150.00
2010-11-18,1,500.00,73500.00,147.00,147.00,147.00
2010-11-25,3,1500.00,220500.00,149.00,145.00,149.00
2010-11-28,1,1150.00,169050.00,147.00,147.00,147.00
2010-12-07,1,20.00,2980.00,149.00,149.00,149.00
2011-01-06,2,1540.00,232540.00,151.00,151.00,151.00
2011-01-11,4,1200.00,192600.00,163.00,154.00,163.00
2011-02-02,1,2000.00,320000.00,160.00,160.00,160.00
2011-02-03,3,920.00,139010.00,157.00,151.00,151.00
2011-02-07,2,100.00,15100.00,151.00,151.00,151.00
2011-02-13,2,170.00,26240.00,157.00,154.00,157.00
2011-02-15,1,70.00,11200.00,160.00,160.00,160.00
2011-02-28,8,2760.00,435570.00,159.00,154.00,154.00
2011-03-20,1,100.00,15100.00,151.00,151.00,151.00
2011-03-22,2,200.00,31100.00,157.00,154.00,157.00
2011-03-24,1,70.00,10990.00,157.00,157.00,157.00
2011-04-05,2,1000.00,157000.00,157.00,157.00,157.00
2011-04-06,1,50.00,7700.00,154.00,154.00,154.00
2011-04-07,1,100.00,15700.00,157.00,157.00,157.00
