Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-08-29,3,38064.00,4415424.00,116.00,116.00,116.00
2010-09-02,2,9900.00,1128600.00,114.00,114.00,114.00
2010-09-09,3,13200.00,1504800.00,114.00,114.00,114.00
2010-09-23,4,22550.00,2615800.00,116.00,116.00,116.00
2010-12-12,1,6050.00,701800.00,116.00,116.00,116.00
2011-05-12,1,54564.00,6329424.00,116.00,116.00,116.00
2011-09-07,2,25100.00,2911600.00,116.00,116.00,116.00
2011-09-12,4,35854.00,4159064.00,116.00,116.00,116.00
2011-09-15,3,15590.00,1808440.00,116.00,116.00,116.00
2011-09-18,5,28270.00,3279320.00,116.00,116.00,116.00
2011-12-26,2,7260.00,842160.00,116.00,116.00,116.00
2012-12-09,1,100.00,11600.00,116.00,116.00,116.00
2013-06-02,1,800.00,92800.00,116.00,116.00,116.00
2013-06-27,6,159732.00,16774360.00,114.00,105.00,105.00
2013-07-03,2,5940.00,646580.00,109.00,107.00,109.00
2013-08-06,1,2495.00,276945.00,111.00,111.00,111.00
2014-01-27,2,40081.00,4322487.00,109.00,107.00,107.00
2014-03-09,2,5590.00,609310.00,109.00,109.00,109.00
2014-03-24,1,28607.00,3175377.00,111.00,111.00,111.00
2014-06-10,4,3132.00,362444.00,119.00,113.00,119.00
2014-06-11,5,16828.00,2100806.00,129.00,121.00,129.00
2014-06-12,1,23385.00,3040050.00,130.00,130.00,130.00
2014-06-16,3,40000.00,5009000.00,128.00,125.00,125.00
2014-08-31,2,10000.00,1280000.00,129.00,127.00,129.00
2014-09-23,1,60000.00,7620000.00,127.00,127.00,127.00
2014-10-28,1,9474.00,1203198.00,127.00,127.00,127.00
2014-11-02,1,120837.00,15587973.00,129.00,129.00,129.00
2015-03-26,1,70271.00,9486585.00,135.00,135.00,135.00
