Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2012-09-10,1,23923.00,4425755.00,185.00,185.00,185.00
2012-10-04,1,10000.00,1850000.00,185.00,185.00,185.00
2013-01-21,1,10000.00,1800000.00,180.00,180.00,180.00
2013-01-30,3,18700.00,3366000.00,180.00,180.00,180.00
2013-02-21,6,18300.00,3294000.00,180.00,180.00,180.00
2013-03-03,2,5100.00,897600.00,176.00,176.00,176.00
2013-12-22,4,23000.00,4048000.00,176.00,176.00,176.00
2014-01-26,4,4000.00,704000.00,176.00,176.00,176.00
2014-02-25,2,6050.00,1064800.00,176.00,176.00,176.00
2014-03-06,2,17619.00,3100944.00,176.00,176.00,176.00
2014-03-10,8,16370.00,2881120.00,176.00,176.00,176.00
2014-03-26,1,20100.00,3537600.00,176.00,176.00,176.00
2014-06-25,3,7019.00,1235344.00,176.00,176.00,176.00
