Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2012-01-10,1,200.00,60800.00,304.00,304.00,304.00
2012-02-08,13,860.00,244280.00,298.00,274.00,274.00
2012-04-05,1,60.00,15660.00,261.00,261.00,261.00
2012-04-11,4,240.00,59520.00,248.00,248.00,248.00
2012-06-11,1,40.00,9440.00,236.00,236.00,236.00
2012-06-25,1,10.00,2320.00,232.00,232.00,232.00
2012-06-26,12,420.00,97440.00,232.00,232.00,232.00
2012-07-15,1,600.00,136800.00,228.00,228.00,228.00
2012-07-25,2,20.00,4300.00,217.00,213.00,213.00
2012-07-26,3,30.00,6150.00,209.00,201.00,201.00
2012-07-29,3,30.00,5820.00,197.00,191.00,191.00
2012-08-07,3,30.00,5370.00,182.00,176.00,176.00
2012-08-08,2,20.00,3370.00,170.00,167.00,167.00
2012-08-12,2,20.00,3250.00,164.00,161.00,161.00
2012-08-22,6,210.00,31660.00,158.00,147.00,147.00
2012-08-26,9,230.00,32370.00,145.00,133.00,133.00
2012-08-27,6,60.00,7560.00,131.00,121.00,121.00
2012-08-28,6,120.00,13500.00,119.00,109.00,109.00
2012-08-29,259,13660.00,1407040.00,107.00,103.00,103.00
2012-08-30,4,60.00,5950.00,101.00,97.00,97.00
2012-09-02,9,2440.00,230530.00,96.00,88.00,88.00
2012-09-03,81,3040.00,243900.00,87.00,80.00,80.00
2012-09-04,86,4410.00,318430.00,79.00,72.00,72.00
2012-09-05,536,25410.00,1662350.00,71.00,65.00,65.00
2012-09-06,417,20770.00,1243970.00,65.00,59.00,59.00
2012-09-09,661,31870.00,1916700.00,63.00,58.00,60.00
2012-09-10,160,12280.00,802380.00,66.00,59.00,66.00
2012-09-11,89,4690.00,332510.00,72.00,66.00,72.00
2012-09-12,53,5620.00,397070.00,72.00,68.00,72.00
2012-09-13,94,5460.00,379230.00,71.00,66.00,70.00
2012-09-16,17,980.00,68100.00,70.00,69.00,69.00
2012-09-17,31,1510.00,102680.00,68.00,68.00,68.00
2012-09-18,17,1120.00,74900.00,67.00,66.00,66.00
2012-09-19,1,10.00,650.00,65.00,65.00,65.00
2012-09-20,9,740.00,49910.00,69.00,65.00,69.00
2012-09-23,5,370.00,25310.00,69.00,68.00,69.00
2012-09-25,21,1430.00,95290.00,69.00,63.00,63.00
2012-09-26,2,100.00,6400.00,64.00,64.00,64.00
2012-09-27,4,240.00,15120.00,63.00,63.00,63.00
2012-09-30,9,420.00,26880.00,64.00,64.00,64.00
2012-10-01,27,1250.00,83020.00,67.00,65.00,67.00
2012-10-02,14,1570.00,108340.00,70.00,66.00,70.00
2012-10-03,55,7140.00,501510.00,71.00,69.00,70.00
2012-10-04,49,6050.00,425970.00,71.00,70.00,70.00
2012-10-07,56,4560.00,321400.00,71.00,70.00,70.00
2012-10-08,29,2110.00,148600.00,71.00,70.00,70.00
2012-10-09,86,4910.00,346140.00,72.00,70.00,72.00
2012-10-10,41,1700.00,121180.00,72.00,71.00,71.00
2012-10-11,36,1450.00,103000.00,72.00,71.00,72.00
2012-10-14,7,540.00,38740.00,72.00,71.00,71.00
2012-10-17,5,250.00,17500.00,70.00,70.00,70.00
2012-10-18,1,40.00,2800.00,70.00,70.00,70.00
2012-10-30,7,350.00,25030.00,72.00,71.00,72.00
2012-10-31,3,460.00,33960.00,74.00,73.00,74.00
2012-11-04,14,640.00,46280.00,73.00,71.00,71.00
2012-11-06,23,2030.00,142370.00,71.00,69.00,71.00
2012-11-07,16,750.00,55080.00,74.00,72.00,74.00
2013-07-15,10,3150.00,251360.00,81.00,76.00,80.00
2013-07-16,27,1160.00,90370.00,79.00,75.00,75.00
2013-07-17,14,630.00,46850.00,75.00,73.00,75.00
2013-07-22,1,60.00,4440.00,74.00,74.00,74.00
2013-07-23,1,60.00,4500.00,75.00,75.00,75.00
2013-07-24,20,1318.00,97602.00,76.00,72.00,74.00
2013-07-25,8,440.00,32560.00,74.00,74.00,74.00
2013-07-29,5,220.00,16060.00,73.00,73.00,73.00
2013-07-31,15,680.00,47600.00,70.00,70.00,70.00
2013-08-04,9,710.00,48280.00,68.00,68.00,68.00
2013-08-05,15,600.00,39640.00,67.00,66.00,66.00
2013-08-06,77,5750.00,363370.00,65.00,60.00,60.00
2013-08-07,57,3650.00,231580.00,66.00,60.00,66.00
2013-08-08,6,400.00,27240.00,70.00,67.00,70.00
2013-08-12,16,1120.00,75970.00,69.00,66.00,66.00
2013-08-13,13,580.00,38860.00,67.00,67.00,67.00
2013-08-14,47,2730.00,187620.00,70.00,66.00,70.00
2013-08-15,9,560.00,39870.00,72.00,70.00,72.00
2013-08-18,2,80.00,5800.00,73.00,72.00,72.00
2013-08-19,2,160.00,11360.00,71.00,71.00,71.00
2013-08-20,2,120.00,8470.00,71.00,70.00,71.00
2013-08-25,4,210.00,14940.00,72.00,70.00,70.00
2013-08-26,1,40.00,2840.00,71.00,71.00,71.00
2013-08-27,1,90.00,6300.00,70.00,70.00,70.00
2013-08-29,6,800.00,55320.00,70.00,69.00,70.00
2013-09-02,2,110.00,7810.00,71.00,71.00,71.00
2013-09-05,10,610.00,43350.00,72.00,70.00,71.00
2013-09-09,34,1360.00,92320.00,68.00,67.00,67.00
2013-09-10,19,1030.00,72160.00,71.00,68.00,71.00
2013-09-11,23,1290.00,90880.00,71.00,70.00,71.00
2013-09-15,7,470.00,33850.00,73.00,71.00,73.00
2013-09-17,23,920.00,66240.00,72.00,72.00,72.00
2013-09-19,14,980.00,69130.00,71.00,70.00,71.00
2013-09-22,12,480.00,34040.00,71.00,70.00,71.00
2013-09-23,16,720.00,50770.00,71.00,69.00,69.00
2013-09-24,86,5828.00,414728.00,72.00,70.00,71.00
2013-09-25,7,480.00,33760.00,71.00,69.00,69.00
2013-09-26,5,350.00,24150.00,69.00,69.00,69.00
2013-09-29,10,590.00,41260.00,70.00,69.00,70.00
2013-09-30,30,1460.00,102180.00,72.00,69.00,71.00
2013-10-03,9,440.00,30680.00,70.00,69.00,69.00
2013-10-17,1,40.00,2760.00,69.00,69.00,69.00
2013-10-20,1,110.00,7700.00,70.00,70.00,70.00
2013-10-22,10,600.00,42000.00,70.00,70.00,70.00
2013-10-23,6,380.00,26720.00,71.00,69.00,71.00
2013-10-24,3,1460.00,105120.00,72.00,72.00,72.00
2013-10-30,5,240.00,17270.00,72.00,71.00,72.00
2013-11-06,1,50.00,3550.00,71.00,71.00,71.00
2013-11-07,5,260.00,18200.00,70.00,70.00,70.00
2013-11-10,2,160.00,11360.00,71.00,71.00,71.00
2013-11-14,1,40.00,2840.00,71.00,71.00,71.00
2013-11-27,4,250.00,17710.00,71.00,70.00,71.00
2013-12-02,1,70.00,4900.00,70.00,70.00,70.00
2013-12-10,2,130.00,9320.00,72.00,71.00,72.00
2013-12-11,1,40.00,2920.00,73.00,73.00,73.00
2013-12-12,3,140.00,10360.00,74.00,74.00,74.00
2013-12-15,5,1420.00,107220.00,79.00,75.00,79.00
2013-12-18,6,240.00,19200.00,80.00,80.00,80.00
2013-12-19,2,1120.00,90840.00,82.00,81.00,82.00
2013-12-22,5,400.00,32600.00,82.00,81.00,82.00
2013-12-23,7,460.00,38350.00,85.00,83.00,85.00
2013-12-24,5,200.00,17400.00,88.00,86.00,88.00
2013-12-29,6,450.00,39740.00,90.00,87.00,90.00
2013-12-31,3,150.00,13770.00,93.00,91.00,93.00
2014-01-01,12,920.00,87330.00,96.00,94.00,96.00
2014-01-02,3,660.00,64500.00,98.00,97.00,98.00
2014-01-05,19,1410.00,138580.00,100.00,97.00,98.00
2014-01-06,16,780.00,80420.00,106.00,100.00,100.00
2014-01-07,40,7980.00,881290.00,114.00,105.00,114.00
2014-01-08,57,6300.00,762540.00,124.00,116.00,121.00
2014-01-09,36,11260.00,1393190.00,126.00,119.00,120.00
2014-01-14,9,610.00,72780.00,120.00,118.00,120.00
2014-01-16,6,500.00,60000.00,120.00,120.00,120.00
2014-01-20,10,450.00,53100.00,118.00,118.00,118.00
2014-01-21,1,60.00,7080.00,118.00,118.00,118.00
2014-01-22,7,300.00,34080.00,116.00,112.00,112.00
2014-01-23,60,5030.00,556910.00,114.00,108.00,114.00
2014-01-26,34,3340.00,365790.00,112.00,108.00,108.00
2014-01-27,47,4220.00,462580.00,112.00,108.00,111.00
2014-01-28,33,2300.00,242840.00,109.00,103.00,106.00
2014-01-29,26,2380.00,251000.00,110.00,104.00,110.00
2014-02-02,44,2450.00,265900.00,110.00,106.00,110.00
2014-02-03,16,860.00,91810.00,110.00,104.00,104.00
2014-02-04,11,630.00,65620.00,106.00,102.00,104.00
2014-02-05,15,1190.00,123690.00,105.00,102.00,102.00
2014-02-06,5,330.00,34320.00,104.00,104.00,104.00
2014-02-09,7,750.00,78320.00,108.00,102.00,108.00
2014-02-10,32,1350.00,148660.00,112.00,110.00,110.00
2014-02-11,3,160.00,17320.00,110.00,106.00,106.00
2014-02-12,22,1180.00,121340.00,106.00,102.00,106.00
2014-02-13,5,1260.00,131840.00,105.00,104.00,105.00
2014-02-16,12,640.00,67840.00,107.00,105.00,106.00
2014-02-17,7,700.00,73800.00,106.00,105.00,105.00
2014-02-18,14,1270.00,134830.00,107.00,105.00,106.00
2014-02-20,11,1180.00,131540.00,114.00,108.00,112.00
2014-02-23,39,17110.00,2052130.00,123.00,110.00,123.00
2014-02-24,38,6910.00,898630.00,135.00,123.00,135.00
2014-02-25,54,2500.00,324630.00,135.00,126.00,126.00
2014-02-26,47,3660.00,481100.00,136.00,125.00,129.00
2014-03-03,25,10350.00,1313180.00,129.00,123.00,129.00
2014-03-04,5,5490.00,702610.00,128.00,127.00,128.00
2014-03-05,25,1750.00,219010.00,126.00,122.00,126.00
2014-03-06,27,7860.00,984380.00,127.00,122.00,125.00
2014-03-09,22,2110.00,259320.00,123.00,121.00,123.00
2014-03-10,63,3830.00,460330.00,121.00,119.00,119.00
2014-03-11,56,2750.00,311940.00,117.00,111.00,116.00
2014-03-12,19,1220.00,140360.00,118.00,114.00,114.00
2014-03-13,4,360.00,41220.00,116.00,114.00,114.00
2014-03-17,9,460.00,50160.00,112.00,108.00,108.00
2014-03-18,17,1150.00,121240.00,106.00,104.00,104.00
2014-03-19,18,890.00,97140.00,112.00,105.00,110.00
2014-03-20,36,1710.00,184160.00,108.00,106.00,108.00
2014-03-23,36,2570.00,283150.00,112.00,110.00,111.00
2014-03-24,11,1490.00,170260.00,116.00,109.00,114.00
2014-03-25,14,650.00,73140.00,114.00,112.00,114.00
2014-03-26,18,790.00,89160.00,113.00,112.00,113.00
2014-03-27,19,2450.00,285920.00,118.00,115.00,116.00
2014-03-31,19,1000.00,114920.00,116.00,113.00,113.00
2014-04-01,7,460.00,50350.00,111.00,108.00,108.00
2014-04-02,26,3200.00,330710.00,106.00,103.00,103.00
2014-04-03,23,950.00,102630.00,109.00,105.00,108.00
2014-04-06,16,640.00,68800.00,108.00,106.00,108.00
2014-04-07,5,270.00,28960.00,108.00,106.00,107.00
2014-04-09,3,120.00,13000.00,109.00,107.00,107.00
2014-04-10,5,260.00,27780.00,107.00,106.00,107.00
2014-04-13,3,210.00,22820.00,109.00,108.00,108.00
2014-04-15,16,1190.00,131020.00,112.00,110.00,110.00
2014-04-16,7,710.00,77730.00,112.00,108.00,108.00
2014-04-17,5,230.00,25640.00,114.00,110.00,114.00
2014-04-20,5,890.00,101020.00,114.00,113.00,113.00
2014-04-21,8,630.00,71540.00,115.00,111.00,114.00
2014-04-22,25,2220.00,249780.00,115.00,112.00,112.00
2014-04-23,7,440.00,50160.00,114.00,114.00,114.00
2014-04-27,5,610.00,66540.00,112.00,108.00,109.00
2014-04-28,11,610.00,67470.00,113.00,107.00,113.00
2014-04-29,18,1270.00,144860.00,115.00,112.00,115.00
2014-04-30,23,3890.00,443550.00,116.00,112.00,115.00
2014-05-04,7,1310.00,150460.00,117.00,113.00,117.00
2014-05-05,5,490.00,58370.00,121.00,117.00,121.00
2014-05-06,6,910.00,109020.00,120.00,118.00,118.00
2014-05-07,31,1770.00,207170.00,121.00,116.00,120.00
2014-05-08,13,5560.00,688480.00,126.00,118.00,124.00
2014-05-11,22,3220.00,382440.00,122.00,116.00,119.00
2014-05-12,13,620.00,72240.00,119.00,115.00,115.00
2014-05-15,21,1190.00,136610.00,115.00,113.00,115.00
2014-05-18,9,530.00,61630.00,117.00,115.00,117.00
2014-05-19,23,1090.00,126260.00,119.00,115.00,119.00
2014-05-20,52,4810.00,585290.00,127.00,119.00,127.00
2014-05-21,32,2500.00,319990.00,129.00,125.00,129.00
2014-05-22,41,2780.00,360520.00,131.00,129.00,129.00
2014-05-25,18,810.00,101810.00,127.00,125.00,126.00
2014-05-26,9,370.00,45000.00,124.00,120.00,120.00
2014-05-27,52,3510.00,417720.00,120.00,118.00,118.00
2014-05-28,9,580.00,69560.00,120.00,119.00,119.00
2014-06-01,3,120.00,14160.00,118.00,118.00,118.00
2014-06-02,6,1640.00,192200.00,118.00,116.00,117.00
2014-06-03,7,1250.00,149280.00,120.00,117.00,120.00
2014-06-04,12,710.00,86370.00,123.00,120.00,123.00
2014-06-05,13,1200.00,145680.00,122.00,121.00,121.00
2014-06-08,5,600.00,74470.00,125.00,123.00,125.00
2014-06-09,22,1310.00,165340.00,129.00,124.00,129.00
2014-06-10,41,2910.00,375120.00,131.00,127.00,129.00
2014-06-11,10,840.00,105940.00,127.00,126.00,126.00
2014-06-12,4,210.00,26670.00,128.00,126.00,127.00
2014-06-15,5,1250.00,159990.00,129.00,127.00,127.00
2014-06-16,4,240.00,30880.00,129.00,127.00,129.00
2014-06-17,19,7660.00,1015150.00,137.00,129.00,0.00
