Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-05-16,1,30.00,8610.00,287.00,287.00,287.00
2010-05-25,3,150.00,44550.00,302.00,292.00,302.00
2010-05-30,3,150.00,47100.00,320.00,308.00,320.00
2010-08-30,13,150.00,48000.00,320.00,320.00,320.00
2010-09-02,13,150.00,47300.00,320.00,315.00,315.00
2010-09-08,2,20.00,6120.00,309.00,303.00,303.00
2010-09-27,1,10.00,3030.00,303.00,303.00,303.00
2010-12-22,1,100.00,29700.00,297.00,297.00,297.00
2011-02-10,1,10.00,2920.00,292.00,292.00,292.00
2011-02-13,3,30.00,8460.00,287.00,277.00,277.00
2011-02-14,2,29960.00,8089220.00,272.00,270.00,270.00
2011-03-09,1,25.00,6750.00,270.00,270.00,270.00
2011-03-24,1,128.00,33920.00,265.00,265.00,265.00
2011-04-06,5,126.00,32760.00,260.00,260.00,260.00
2011-06-05,1,10000.00,2600000.00,260.00,260.00,260.00
2011-06-06,9,254.00,66040.00,260.00,260.00,260.00
2011-08-25,2,6228.00,1557090.00,255.00,250.00,250.00
2011-08-28,2,660.00,159100.00,245.00,241.00,241.00
2011-09-18,1,20.00,4740.00,237.00,237.00,237.00
2011-11-23,1,1980.00,469260.00,237.00,237.00,237.00
2011-11-24,2,380.00,87780.00,233.00,229.00,229.00
2011-12-04,3,4126.00,912048.00,222.00,214.00,214.00
2012-02-01,1,1771.00,371910.00,210.00,210.00,210.00
2012-04-15,1,20.00,4280.00,214.00,214.00,214.00
2012-04-16,3,238.00,51756.00,218.00,214.00,218.00
2012-04-25,1,542.00,115988.00,214.00,214.00,214.00
2012-06-06,1,10.00,2180.00,218.00,218.00,218.00
2012-06-25,2,20.00,4480.00,226.00,222.00,226.00
2012-07-05,1,10.00,2300.00,230.00,230.00,230.00
2012-07-08,1,20.00,4680.00,234.00,234.00,234.00
2012-07-09,1,41.00,9430.00,230.00,230.00,230.00
2012-07-19,1,10.00,2260.00,226.00,226.00,226.00
2012-07-26,1,34.00,7548.00,222.00,222.00,222.00
2012-08-21,1,177.00,38586.00,218.00,218.00,218.00
2012-08-30,4,2681.00,554195.00,214.00,205.00,205.00
2012-09-04,1,50.00,10050.00,201.00,201.00,201.00
2012-11-06,2,1014.00,203814.00,201.00,201.00,201.00
2013-01-09,1,567.00,113400.00,200.00,200.00,200.00
2013-06-16,5,62152.00,12803232.00,210.00,198.00,198.00
2013-06-20,2,200.00,38700.00,195.00,192.00,192.00
2013-07-21,3,70.00,13080.00,189.00,186.00,186.00
