Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-11-02,2,20.00,7850.00,396.00,389.00,389.00
2010-11-10,2,20.00,7400.00,370.00,370.00,370.00
2010-11-11,1,20.00,7040.00,352.00,352.00,352.00
2010-11-15,1,20.00,6700.00,335.00,335.00,335.00
2010-11-18,1,10.00,3190.00,319.00,319.00,319.00
2010-11-21,10,230.00,68720.00,313.00,288.00,288.00
2010-11-24,13,180.00,48190.00,283.00,260.00,260.00
2010-11-25,10,100.00,24080.00,255.00,234.00,234.00
2010-11-28,34,450.00,95500.00,230.00,211.00,211.00
2010-11-29,421,6850.00,1421980.00,211.00,196.00,210.00
2010-11-30,199,2720.00,570870.00,213.00,207.00,211.00
2010-12-01,212,3760.00,824300.00,232.00,210.00,219.00
2010-12-02,278,4600.00,1037710.00,232.00,215.00,220.00
2010-12-05,207,3400.00,759190.00,229.00,220.00,221.00
2010-12-06,183,3180.00,693100.00,225.00,214.00,225.00
2010-12-07,206,3030.00,666830.00,230.00,215.00,230.00
2010-12-08,83,1680.00,375490.00,230.00,213.00,214.00
2010-12-09,117,2030.00,443410.00,221.00,213.00,219.00
2010-12-12,189,4330.00,966520.00,230.00,214.00,230.00
2010-12-13,65,1550.00,344970.00,226.00,218.00,226.00
2010-12-14,150,2720.00,592690.00,226.00,212.00,226.00
2010-12-15,218,3770.00,838580.00,226.00,214.00,225.00
2010-12-16,203,2490.00,550730.00,224.00,219.00,219.00
2010-12-19,87,1390.00,305140.00,223.00,214.00,221.00
2010-12-20,262,3880.00,837290.00,220.00,210.00,220.00
2010-12-22,408,6860.00,1513620.00,224.00,210.00,224.00
2010-12-23,600,8270.00,1852490.00,228.00,219.00,228.00
2010-12-26,237,4420.00,1002040.00,239.00,223.00,224.00
2010-12-27,784,10850.00,2436180.00,235.00,220.00,225.00
2010-12-28,708,9740.00,2160640.00,225.00,219.00,220.00
2010-12-29,827,10680.00,2327530.00,231.00,213.00,231.00
2011-01-03,6,90.00,17130.00,193.00,187.00,187.00
2011-01-04,1,10.00,1850.00,185.00,185.00,185.00
2011-01-05,5,50.00,9100.00,182.00,182.00,182.00
2011-01-06,1,10.00,1820.00,182.00,182.00,182.00
2011-01-09,10,170.00,30430.00,179.00,179.00,179.00
2011-01-12,1,10.00,1790.00,179.00,179.00,179.00
2011-01-16,6,80.00,14560.00,182.00,182.00,182.00
2011-01-17,6,60.00,10560.00,179.00,173.00,173.00
2011-01-18,1,10.00,1740.00,174.00,174.00,174.00
2011-01-19,3,30.00,5160.00,174.00,171.00,171.00
2011-01-31,1,50.00,8400.00,168.00,168.00,168.00
2011-02-01,6,60.00,10200.00,170.00,170.00,170.00
2011-02-03,4,80.00,13840.00,173.00,173.00,173.00
2011-02-14,1,20.00,3460.00,173.00,173.00,173.00
2011-02-20,5,120.00,20880.00,175.00,172.00,175.00
2011-02-21,5,90.00,15480.00,172.00,172.00,172.00
2011-02-22,2,30.00,5160.00,173.00,170.00,173.00
2011-02-23,2,120.00,20340.00,171.00,168.00,168.00
2011-02-24,2,30.00,5160.00,174.00,171.00,174.00
2011-02-27,37,790.00,134610.00,171.00,165.00,165.00
2011-02-28,7,260.00,44220.00,174.00,168.00,168.00
2011-03-01,2,110.00,18330.00,168.00,165.00,165.00
2011-03-07,7,150.00,24100.00,162.00,160.00,160.00
2011-03-09,1,12.00,1884.00,157.00,157.00,157.00
2011-03-10,11,294.00,44668.00,154.00,150.00,150.00
2011-03-13,12,404.00,59056.00,150.00,143.00,143.00
2011-03-14,19,292.00,41284.00,144.00,138.00,138.00
2011-03-15,8,476.00,63874.00,136.00,133.00,135.00
2011-03-16,6,72.00,9720.00,135.00,135.00,135.00
2011-03-17,5,90.00,12270.00,137.00,135.00,137.00
2011-03-20,10,172.00,23352.00,137.00,135.00,135.00
2011-03-21,1,84.00,11508.00,137.00,137.00,137.00
2011-03-24,19,438.00,62058.00,143.00,139.00,140.00
2011-03-27,1,12.00,1680.00,140.00,140.00,140.00
2011-03-28,11,482.00,67528.00,142.00,139.00,140.00
2011-03-29,6,456.00,62084.00,139.00,135.00,135.00
2011-03-30,17,480.00,65424.00,138.00,136.00,136.00
2011-03-31,11,168.00,22584.00,135.00,133.00,135.00
2011-04-04,29,398.00,54670.00,139.00,137.00,137.00
2011-04-05,8,188.00,25308.00,135.00,133.00,135.00
2011-04-06,19,396.00,53952.00,138.00,135.00,137.00
2011-04-07,16,420.00,56820.00,137.00,135.00,135.00
2011-04-10,9,204.00,27312.00,134.00,133.00,133.00
2011-04-11,7,168.00,22236.00,133.00,132.00,133.00
2011-04-13,3,48.00,6216.00,131.00,127.00,127.00
2011-04-17,7,144.00,17616.00,125.00,121.00,121.00
2011-04-18,26,360.00,44436.00,125.00,120.00,120.00
2011-04-19,34,406.00,50030.00,127.00,122.00,127.00
2011-04-20,37,468.00,59544.00,132.00,127.00,132.00
2011-04-21,34,480.00,63300.00,134.00,126.00,126.00
2011-04-25,20,240.00,30240.00,126.00,126.00,126.00
2011-04-27,89,1738.00,212808.00,126.00,115.00,124.00
2011-04-28,12,736.00,92120.00,126.00,125.00,126.00
2011-05-02,55,1024.00,124864.00,126.00,120.00,126.00
2011-05-03,47,1536.00,178738.00,128.00,114.00,114.00
2011-05-04,271,4920.00,541126.00,121.00,103.00,119.00
2011-05-05,108,2980.00,331178.00,117.00,108.00,111.00
2011-05-08,15,292.00,32056.00,110.00,108.00,108.00
2011-05-09,18,216.00,22896.00,106.00,106.00,106.00
2011-05-10,28,416.00,43260.00,108.00,98.00,108.00
2011-05-11,5,404.00,44216.00,110.00,109.00,109.00
2011-05-12,14,236.00,27532.00,119.00,111.00,119.00
2011-05-15,9,170.00,20100.00,120.00,116.00,118.00
2011-05-16,6,148.00,17848.00,121.00,120.00,121.00
2011-05-18,4,102.00,12666.00,126.00,123.00,126.00
2011-05-22,1,36.00,4608.00,128.00,128.00,128.00
2011-05-24,4,84.00,10344.00,126.00,122.00,122.00
2011-05-25,33,1216.00,145942.00,121.00,118.00,120.00
2011-05-26,1,80.00,9600.00,120.00,120.00,120.00
2011-05-30,16,348.00,40956.00,122.00,114.00,120.00
2011-06-02,1,10.00,1180.00,118.00,118.00,118.00
2011-06-05,6,132.00,15072.00,116.00,114.00,114.00
2011-06-07,24,404.00,43928.00,112.00,106.00,112.00
2011-06-19,20,618.00,68948.00,114.00,110.00,114.00
2011-06-20,60,4286.00,474664.00,115.00,107.00,110.00
2011-06-21,26,1676.00,190600.00,119.00,108.00,119.00
2011-06-23,1,50.00,6050.00,121.00,121.00,121.00
2011-06-29,3,160.00,18940.00,119.00,118.00,118.00
2011-07-04,4,74.00,8500.00,116.00,114.00,114.00
2011-07-05,5,96.00,10368.00,112.00,106.00,106.00
2011-07-06,7,270.00,29328.00,110.00,108.00,108.00
2011-07-07,2,24.00,2640.00,110.00,110.00,110.00
2011-07-10,4,144.00,15984.00,111.00,111.00,111.00
2011-07-11,1,12.00,1320.00,110.00,110.00,110.00
2011-07-12,3,90.00,10080.00,112.00,112.00,112.00
2011-07-13,14,486.00,54000.00,112.00,110.00,112.00
2011-07-19,7,168.00,18336.00,110.00,107.00,109.00
2011-07-20,5,146.00,15962.00,110.00,108.00,110.00
2011-07-21,5,96.00,10704.00,112.00,110.00,110.00
2011-07-24,3,108.00,11880.00,110.00,110.00,110.00
2011-07-27,3,68.00,7576.00,112.00,110.00,110.00
2011-07-28,5,94.00,10056.00,108.00,106.00,108.00
2011-07-31,30,672.00,71064.00,106.00,105.00,106.00
2011-08-01,6,360.00,37440.00,104.00,104.00,104.00
2011-08-02,24,1120.00,114136.00,105.00,100.00,104.00
2011-08-03,25,396.00,41748.00,110.00,104.00,106.00
2011-08-04,24,300.00,31116.00,105.00,102.00,102.00
2011-08-07,4,72.00,7536.00,107.00,104.00,107.00
2011-08-08,22,480.00,49872.00,107.00,103.00,105.00
2011-08-09,5,144.00,15384.00,109.00,105.00,107.00
2011-08-11,57,1472.00,154256.00,105.00,103.00,104.00
2011-08-15,11,144.00,15048.00,106.00,104.00,106.00
2011-08-16,21,784.00,86008.00,112.00,106.00,112.00
2011-08-17,8,204.00,21432.00,110.00,102.00,102.00
2011-08-18,12,324.00,33456.00,105.00,101.00,104.00
2011-08-22,6,168.00,16692.00,102.00,99.00,99.00
2011-08-23,13,168.00,16608.00,99.00,98.00,99.00
2011-08-24,15,286.00,28992.00,102.00,100.00,101.00
2011-08-25,20,240.00,24264.00,102.00,100.00,100.00
2011-08-28,17,456.00,45672.00,102.00,100.00,102.00
2011-08-30,4,636.00,68544.00,108.00,104.00,108.00
2011-09-01,6,132.00,13980.00,106.00,105.00,105.00
2011-09-04,16,498.00,50678.00,103.00,100.00,100.00
2011-09-05,30,1088.00,110496.00,102.00,100.00,100.00
2011-09-06,16,360.00,36720.00,103.00,100.00,101.00
2011-09-07,11,324.00,32796.00,103.00,101.00,103.00
2011-09-08,36,660.00,67836.00,103.00,101.00,101.00
2011-09-12,23,582.00,58596.00,104.00,100.00,104.00
2011-09-13,47,3720.00,372096.00,102.00,98.00,100.00
2011-09-14,4,68.00,6700.00,100.00,98.00,98.00
2011-09-15,19,418.00,40552.00,100.00,96.00,100.00
2011-09-18,4,158.00,15774.00,101.00,99.00,100.00
2011-09-19,10,214.00,21486.00,102.00,99.00,102.00
2011-09-20,163,2270.00,233170.00,105.00,101.00,105.00
2011-09-21,6,222.00,22308.00,103.00,98.00,98.00
2011-09-22,27,774.00,75222.00,99.00,97.00,99.00
2011-09-25,24,524.00,52188.00,101.00,99.00,99.00
2011-09-26,24,328.00,32776.00,100.00,99.00,100.00
2011-09-27,10,144.00,14352.00,100.00,98.00,100.00
2011-09-29,35,532.00,54652.00,104.00,100.00,104.00
2011-10-09,1,120.00,12720.00,106.00,106.00,106.00
2011-10-10,55,998.00,109016.00,110.00,108.00,108.00
2011-10-12,17,404.00,43208.00,107.00,106.00,107.00
2011-10-13,64,784.00,83980.00,109.00,106.00,109.00
2011-10-16,21,300.00,32304.00,109.00,105.00,108.00
2011-10-17,22,342.00,36294.00,107.00,103.00,103.00
2011-10-18,114,1524.00,160164.00,108.00,103.00,108.00
2011-10-19,6,92.00,9704.00,106.00,104.00,106.00
2011-10-20,6,918.00,94634.00,105.00,103.00,103.00
2011-10-23,24,1148.00,122808.00,109.00,105.00,108.00
2011-10-24,20,304.00,31964.00,107.00,104.00,107.00
2011-10-25,7,546.00,56994.00,105.00,103.00,105.00
2011-10-30,16,324.00,34020.00,105.00,105.00,105.00
2011-11-02,1,167.00,17869.00,107.00,107.00,107.00
2011-11-03,7,1420.00,146500.00,105.00,103.00,103.00
2011-11-06,36,514.00,54474.00,107.00,105.00,107.00
2011-11-08,15,248.00,25828.00,105.00,103.00,105.00
2011-11-09,25,478.00,50658.00,107.00,105.00,107.00
2011-11-10,26,916.00,95018.00,106.00,102.00,106.00
2011-11-13,51,836.00,88010.00,108.00,103.00,105.00
2011-11-14,39,652.00,68372.00,106.00,102.00,106.00
2011-11-15,5,252.00,27072.00,108.00,107.00,107.00
2011-11-16,78,2426.00,259454.00,109.00,106.00,106.00
2011-11-17,47,978.00,105252.00,110.00,106.00,106.00
2011-11-20,216,7528.00,781570.00,107.00,102.00,105.00
2011-11-21,158,3436.00,359174.00,107.00,102.00,104.00
2011-11-22,126,3528.00,377494.00,109.00,104.00,105.00
2011-11-23,135,3107.00,325660.00,108.00,102.00,108.00
2011-11-24,25,664.00,72248.00,115.00,104.00,115.00
2011-11-29,2,30.00,3370.00,113.00,111.00,111.00
2011-12-08,40,496.00,50854.00,109.00,101.00,102.00
2011-12-11,37,468.00,47508.00,102.00,100.00,100.00
2011-12-12,6,214.00,21000.00,99.00,97.00,98.00
2011-12-13,44,1392.00,138216.00,102.00,97.00,99.00
2011-12-14,4,252.00,25024.00,100.00,98.00,98.00
2011-12-15,16,222.00,21678.00,100.00,96.00,100.00
2011-12-18,10,804.00,81525.00,102.00,100.00,102.00
2011-12-19,1,12.00,1224.00,102.00,102.00,102.00
2011-12-20,3,60.00,6120.00,102.00,102.00,102.00
2011-12-21,9,124.00,12356.00,104.00,97.00,98.00
2011-12-26,1,68.00,6732.00,99.00,99.00,99.00
2011-12-27,34,632.00,64380.00,103.00,100.00,103.00
2011-12-28,29,1188.00,125576.00,107.00,104.00,104.00
2011-12-29,95,2971.00,311807.00,106.00,104.00,106.00
2012-01-01,19,1356.00,142712.00,107.00,105.00,105.00
2012-01-02,8,168.00,17784.00,107.00,105.00,106.00
2012-01-03,10,124.00,12968.00,105.00,104.00,104.00
2012-01-04,26,572.00,60060.00,105.00,105.00,105.00
2012-01-05,19,644.00,67700.00,106.00,105.00,106.00
2012-01-08,27,700.00,73952.00,107.00,105.00,105.00
2012-01-09,9,224.00,23436.00,105.00,103.00,103.00
2012-01-10,17,462.00,48510.00,105.00,105.00,105.00
2012-01-11,14,1050.00,109772.00,108.00,104.00,104.00
2012-01-12,18,276.00,28236.00,103.00,101.00,103.00
2012-01-16,5,170.00,17242.00,102.00,100.00,102.00
2012-01-17,15,382.00,38536.00,101.00,100.00,101.00
2012-01-18,6,188.00,19066.00,102.00,100.00,100.00
2012-01-19,2,72.00,7200.00,100.00,100.00,100.00
2012-01-22,21,308.00,31024.00,101.00,100.00,100.00
2012-01-23,47,1682.00,173630.00,104.00,101.00,102.00
2012-01-25,16,214.00,22102.00,104.00,103.00,103.00
2012-01-26,29,746.00,76676.00,104.00,102.00,103.00
2012-01-29,37,492.00,51644.00,107.00,104.00,104.00
2012-01-31,51,1178.00,121778.00,105.00,102.00,102.00
2012-02-01,4,220.00,22248.00,102.00,100.00,102.00
2012-02-02,4,84.00,8496.00,102.00,100.00,100.00
2012-02-05,21,416.00,41912.00,103.00,100.00,101.00
2012-02-06,18,368.00,37066.00,103.00,98.00,99.00
2012-02-07,3,68.00,6720.00,99.00,98.00,98.00
2012-02-08,2,20.00,1940.00,97.00,97.00,97.00
2012-02-09,46,588.00,58152.00,99.00,98.00,99.00
2012-02-12,6,108.00,10716.00,100.00,99.00,100.00
2012-02-13,5,108.00,10596.00,100.00,97.00,98.00
2012-02-14,5,72.00,7128.00,99.00,99.00,99.00
2012-02-15,8,195.00,19413.00,100.00,99.00,100.00
2012-02-16,14,284.00,28092.00,100.00,98.00,100.00
2012-02-21,33,1182.00,116942.00,100.00,97.00,99.00
2012-02-23,2,36.00,3564.00,99.00,99.00,99.00
2012-02-26,16,404.00,39996.00,99.00,99.00,99.00
2012-02-27,21,288.00,28512.00,99.00,99.00,99.00
2012-02-28,7,168.00,16632.00,99.00,99.00,99.00
2012-02-29,11,194.00,19122.00,99.00,98.00,99.00
2012-03-04,17,342.00,33732.00,100.00,96.00,96.00
2012-03-05,7,216.00,20604.00,96.00,95.00,96.00
2012-03-06,3,84.00,7992.00,96.00,95.00,95.00
2012-03-11,4,79.00,7584.00,96.00,96.00,96.00
2012-03-12,3,68.00,6572.00,97.00,96.00,96.00
2012-03-13,2,264.00,25212.00,96.00,95.00,95.00
2012-03-14,11,496.00,47856.00,98.00,95.00,98.00
2012-03-15,1,100.00,9900.00,99.00,99.00,99.00
2012-03-19,20,274.00,26994.00,99.00,98.00,98.00
2012-03-20,3,282.00,27688.00,99.00,97.00,99.00
2012-03-21,2,24.00,2352.00,98.00,98.00,98.00
2012-03-25,2,136.00,13192.00,97.00,97.00,97.00
2012-03-26,2,606.00,58242.00,97.00,96.00,97.00
2012-03-27,5,494.00,47534.00,97.00,96.00,97.00
2012-03-28,3,54.00,5302.00,99.00,98.00,99.00
2012-03-29,7,258.00,25050.00,98.00,97.00,97.00
2012-04-02,12,154.00,15224.00,99.00,98.00,99.00
2012-04-03,3,46.00,4484.00,98.00,97.00,97.00
2012-04-04,9,968.00,94624.00,98.00,96.00,98.00
2012-04-09,15,596.00,57208.00,97.00,95.00,96.00
2012-04-10,23,300.00,29112.00,98.00,96.00,97.00
2012-04-11,2,24.00,2352.00,98.00,98.00,98.00
2012-04-19,3,30.00,3010.00,102.00,99.00,102.00
2012-04-22,9,172.00,18224.00,110.00,104.00,110.00
2012-04-24,3,36.00,4104.00,116.00,112.00,116.00
2012-04-26,1,12.00,1416.00,118.00,118.00,118.00
2012-04-30,2,34.00,4012.00,118.00,118.00,118.00
2012-05-09,1,100.00,11600.00,116.00,116.00,116.00
2012-05-10,10,332.00,37884.00,116.00,110.00,110.00
2012-05-14,1,24.00,2640.00,110.00,110.00,110.00
2012-05-16,6,268.00,29144.00,110.00,108.00,110.00
2012-05-20,2,36.00,3936.00,110.00,108.00,108.00
2012-05-22,1,10.00,1060.00,106.00,106.00,106.00
2012-05-23,1,24.00,2496.00,104.00,104.00,104.00
2012-05-24,11,316.00,31106.00,102.00,97.00,98.00
2012-05-27,12,360.00,34418.00,97.00,95.00,96.00
2012-05-29,35,1297.00,121033.00,95.00,91.00,92.00
2012-05-30,12,460.00,41972.00,92.00,90.00,91.00
2012-05-31,3,154.00,13926.00,91.00,90.00,91.00
2012-06-03,6,120.00,11112.00,93.00,92.00,93.00
2012-06-04,2,46.00,4346.00,95.00,94.00,95.00
2012-06-05,12,452.00,41652.00,94.00,90.00,91.00
2012-06-06,35,1068.00,98638.00,94.00,91.00,93.00
2012-06-07,4,2200.00,200486.00,92.00,91.00,92.00
2012-06-10,31,1010.00,96890.00,98.00,93.00,98.00
2012-06-11,6,2184.00,215992.00,99.00,97.00,98.00
2012-06-12,13,312.00,30640.00,99.00,96.00,96.00
2012-06-13,13,348.00,33528.00,98.00,94.00,98.00
2012-06-14,8,242.00,23428.00,98.00,95.00,96.00
2012-06-17,16,606.00,58768.00,98.00,96.00,97.00
2012-06-18,6,148.00,14172.00,97.00,95.00,95.00
2012-06-19,10,686.00,66012.00,99.00,95.00,99.00
2012-06-20,6,144.00,14256.00,100.00,96.00,97.00
2012-06-21,29,3038.00,302840.00,100.00,96.00,100.00
2012-06-25,10,620.00,61124.00,99.00,98.00,98.00
2012-06-26,2,136.00,13228.00,98.00,97.00,97.00
2012-06-27,2,48.00,4608.00,96.00,96.00,96.00
2012-06-28,3,36.00,3432.00,96.00,95.00,96.00
2012-07-01,36,540.00,51532.00,96.00,94.00,94.00
2012-07-02,5,272.00,25568.00,94.00,94.00,94.00
2012-07-03,9,164.00,15264.00,94.00,92.00,94.00
2012-07-04,2,46.00,4314.00,94.00,93.00,93.00
2012-07-08,4,78.00,7220.00,93.00,92.00,93.00
2012-07-09,11,338.00,31212.00,93.00,91.00,93.00
2012-07-10,2,48.00,4452.00,93.00,92.00,92.00
2012-07-11,6,270.00,24864.00,93.00,92.00,93.00
2012-07-12,6,162.00,15228.00,95.00,93.00,95.00
2012-07-15,9,120.00,11760.00,100.00,96.00,100.00
2012-07-17,6,214.00,20712.00,98.00,96.00,96.00
2012-07-18,34,1464.00,140488.00,96.00,95.00,96.00
2012-07-19,1,244.00,23180.00,95.00,95.00,95.00
2012-07-22,3,186.00,17866.00,97.00,96.00,96.00
2012-07-24,1,10.00,950.00,95.00,95.00,95.00
2012-07-25,24,492.00,45830.00,95.00,91.00,94.00
2012-07-26,9,232.00,21488.00,93.00,92.00,92.00
2012-07-29,11,362.00,33124.00,92.00,91.00,92.00
2012-07-30,4,48.00,4464.00,93.00,93.00,93.00
2012-07-31,1,22.00,2068.00,94.00,94.00,94.00
2012-08-01,6,270.00,25190.00,95.00,93.00,94.00
2012-08-05,17,984.00,93324.00,98.00,94.00,96.00
2012-08-06,10,196.00,19152.00,99.00,97.00,97.00
2012-08-07,23,858.00,84406.00,100.00,97.00,97.00
2012-08-08,4,360.00,34884.00,97.00,96.00,96.00
2012-08-12,2,32.00,3060.00,96.00,95.00,96.00
2012-08-13,9,308.00,29744.00,97.00,96.00,96.00
2012-08-14,1,66.00,6402.00,97.00,97.00,97.00
2012-08-15,2,76.00,7372.00,97.00,97.00,97.00
2012-08-19,9,726.00,68352.00,96.00,93.00,94.00
2012-08-21,8,592.00,55056.00,93.00,93.00,93.00
2012-08-22,9,360.00,33468.00,94.00,92.00,92.00
2012-08-23,5,689.00,64532.00,94.00,93.00,93.00
2012-08-26,10,130.00,12136.00,94.00,93.00,94.00
2012-08-27,8,186.00,17546.00,95.00,93.00,94.00
2012-08-28,3,108.00,10260.00,95.00,95.00,95.00
2012-08-30,7,384.00,36548.00,96.00,95.00,95.00
2012-09-02,3,88.00,8448.00,96.00,96.00,96.00
2012-09-04,10,210.00,20102.00,97.00,95.00,95.00
2012-09-05,3,144.00,13680.00,95.00,95.00,95.00
2012-09-06,25,426.00,40088.00,95.00,93.00,95.00
2012-09-09,5,92.00,8764.00,96.00,95.00,95.00
2012-09-10,12,640.00,60138.00,95.00,93.00,95.00
2012-09-11,5,398.00,37266.00,94.00,92.00,92.00
2012-09-12,47,754.00,70730.00,95.00,92.00,94.00
2012-09-13,3,108.00,10224.00,95.00,94.00,95.00
2012-09-17,6,288.00,28080.00,98.00,96.00,98.00
2012-09-19,6,140.00,13582.00,98.00,96.00,98.00
2012-09-23,6,158.00,15396.00,98.00,97.00,97.00
2012-09-26,27,540.00,51876.00,97.00,95.00,95.00
2012-09-27,2,44.00,4180.00,95.00,95.00,95.00
2012-09-30,17,924.00,89052.00,97.00,96.00,96.00
2012-10-01,6,226.00,21696.00,96.00,96.00,96.00
2012-10-02,2,40.00,3840.00,96.00,96.00,96.00
2012-10-03,3,602.00,58394.00,97.00,97.00,97.00
2012-10-04,5,220.00,21020.00,96.00,95.00,96.00
2012-10-07,4,108.00,10332.00,96.00,95.00,96.00
2012-10-08,4,84.00,8172.00,98.00,97.00,98.00
2012-10-09,4,84.00,8208.00,98.00,97.00,98.00
2012-10-10,8,200.00,19722.00,99.00,98.00,98.00
2012-10-11,40,1048.00,107208.00,107.00,99.00,103.00
2012-10-14,22,996.00,102364.00,106.00,101.00,101.00
2012-10-15,21,572.00,58330.00,103.00,99.00,103.00
2012-10-17,9,148.00,15092.00,103.00,101.00,101.00
2012-10-18,4,346.00,35292.00,102.00,102.00,102.00
2012-11-01,2,88.00,8888.00,101.00,101.00,101.00
2012-11-04,3,66.00,6666.00,101.00,101.00,101.00
2012-11-06,5,470.00,47550.00,104.00,101.00,104.00
2012-11-07,2,66.00,6952.00,106.00,105.00,105.00
2012-11-08,4,144.00,15504.00,109.00,107.00,107.00
2012-11-12,8,324.00,32916.00,105.00,101.00,101.00
2012-11-18,2,596.00,61480.00,105.00,103.00,105.00
2012-11-20,16,1388.00,148308.00,108.00,104.00,105.00
2012-11-21,2,88.00,9024.00,103.00,102.00,102.00
2012-11-22,2,56.00,5712.00,102.00,102.00,102.00
2012-11-25,15,534.00,56552.00,108.00,104.00,106.00
2012-11-26,15,1027.00,106241.00,105.00,103.00,103.00
2012-11-27,4,48.00,4944.00,103.00,103.00,103.00
2012-11-28,2,78.00,7902.00,103.00,101.00,103.00
2012-12-02,5,140.00,14700.00,105.00,105.00,105.00
2012-12-03,7,575.00,59495.00,105.00,103.00,103.00
2012-12-04,9,300.00,31578.00,106.00,103.00,106.00
2012-12-05,1,50.00,5350.00,107.00,107.00,107.00
2012-12-06,39,648.00,68300.00,108.00,103.00,108.00
2012-12-09,1,34.00,3604.00,106.00,106.00,106.00
2012-12-13,6,96.00,10080.00,105.00,105.00,105.00
2013-01-02,1,22.00,2266.00,103.00,103.00,103.00
2013-01-07,4,78.00,7410.00,95.00,95.00,95.00
2013-01-09,4,132.00,12660.00,96.00,95.00,95.00
2013-01-10,15,642.00,61002.00,96.00,95.00,95.00
2013-01-13,3,66.00,6248.00,95.00,94.00,95.00
2013-01-15,9,254.00,24106.00,95.00,94.00,95.00
2013-01-16,5,184.00,17480.00,95.00,95.00,95.00
2013-01-17,6,368.00,34972.00,96.00,95.00,95.00
2013-01-21,11,132.00,12540.00,95.00,95.00,95.00
2013-01-22,9,295.00,28106.00,96.00,95.00,95.00
2013-01-23,5,439.00,41522.00,96.00,94.00,94.00
2013-01-24,28,964.00,90870.00,95.00,93.00,93.00
2013-01-27,7,550.00,50942.00,94.00,92.00,92.00
2013-01-28,12,746.00,69222.00,95.00,91.00,95.00
2013-01-30,23,704.00,67232.00,96.00,94.00,94.00
2013-01-31,24,1720.00,163218.00,95.00,94.00,94.00
2013-02-03,13,308.00,29240.00,96.00,94.00,94.00
2013-02-04,5,110.00,10574.00,97.00,95.00,97.00
2013-02-05,5,378.00,36666.00,97.00,97.00,97.00
2013-02-06,3,48.00,4608.00,96.00,96.00,96.00
2013-02-07,10,294.00,28638.00,98.00,97.00,97.00
2013-02-10,7,396.00,37854.00,96.00,95.00,95.00
2013-02-14,2,36.00,3456.00,96.00,96.00,96.00
2013-02-20,2,88.00,8360.00,95.00,95.00,95.00
2013-02-21,9,464.00,43660.00,95.00,93.00,93.00
2013-02-24,2,332.00,30876.00,93.00,93.00,93.00
2013-02-25,8,418.00,38742.00,94.00,92.00,93.00
2013-02-26,15,726.00,68444.00,96.00,93.00,94.00
2013-02-27,6,352.00,33124.00,95.00,93.00,93.00
2013-02-28,1,42.00,3948.00,94.00,94.00,94.00
2013-03-03,8,218.00,20570.00,95.00,93.00,95.00
2013-03-04,1,12.00,1128.00,94.00,94.00,94.00
2013-03-05,7,617.00,58399.00,95.00,94.00,94.00
2013-03-07,11,390.00,37162.00,97.00,94.00,96.00
2013-03-11,8,220.00,20890.00,96.00,94.00,95.00
2013-03-13,9,302.00,29042.00,97.00,95.00,96.00
2013-03-14,4,992.00,94808.00,96.00,95.00,96.00
2013-03-17,13,404.00,38580.00,96.00,94.00,96.00
2013-03-18,6,317.00,30103.00,95.00,94.00,95.00
2013-03-19,11,328.00,31768.00,97.00,96.00,97.00
2013-03-21,2,176.00,16896.00,96.00,96.00,96.00
2013-03-24,16,900.00,85332.00,95.00,94.00,95.00
2013-03-25,46,1440.00,137964.00,96.00,95.00,95.00
2013-03-27,21,672.00,64712.00,97.00,96.00,96.00
2013-03-28,11,180.00,17292.00,97.00,95.00,96.00
2013-04-01,8,184.00,17384.00,95.00,94.00,95.00
2013-04-03,1,48.00,4656.00,97.00,97.00,97.00
2013-04-04,3,132.00,12672.00,96.00,96.00,96.00
2013-04-07,5,492.00,46860.00,97.00,95.00,97.00
2013-04-08,14,520.00,50464.00,98.00,97.00,97.00
2013-04-15,13,3248.00,306876.00,95.00,94.00,95.00
2013-04-16,7,270.00,25278.00,95.00,93.00,93.00
2013-04-17,7,252.00,23788.00,95.00,94.00,94.00
2013-04-18,2,112.00,10416.00,93.00,93.00,93.00
2013-04-28,6,218.00,19520.00,92.00,88.00,88.00
2013-04-29,23,1122.00,105498.00,95.00,88.00,95.00
2013-04-30,14,314.00,30074.00,102.00,94.00,102.00
2013-05-02,25,1180.00,111616.00,100.00,92.00,92.00
2013-05-05,1,102.00,9384.00,92.00,92.00,92.00
2013-05-06,2,176.00,16112.00,92.00,91.00,92.00
2013-05-08,10,216.00,19604.00,93.00,90.00,90.00
2013-05-09,9,180.00,16176.00,93.00,88.00,93.00
2013-05-13,2,172.00,15824.00,92.00,92.00,92.00
2013-05-15,8,180.00,16812.00,96.00,93.00,96.00
2013-05-27,5,472.00,43496.00,95.00,91.00,91.00
2013-05-28,14,693.00,62703.00,91.00,89.00,89.00
2013-05-30,24,596.00,52286.00,95.00,85.00,95.00
2013-06-02,1,12.00,1152.00,96.00,96.00,96.00
2013-06-04,2,22.00,2122.00,97.00,96.00,96.00
2013-06-06,4,106.00,9942.00,95.00,93.00,93.00
