Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-15,64,640.00,101120.00,158.00,158.00,158.00
2010-04-19,42,420.00,64380.00,158.00,152.00,152.00
2010-04-22,3,60.00,9000.00,150.00,150.00,150.00
2010-05-09,6,120.00,18000.00,150.00,150.00,150.00
2010-05-10,3,50.00,7500.00,150.00,150.00,150.00
2010-05-11,18,210.00,31160.00,150.00,147.00,148.00
2010-05-13,30,450.00,67500.00,150.00,150.00,150.00
2010-05-16,1,20.00,3000.00,150.00,150.00,150.00
2010-05-17,1,20.00,2940.00,147.00,147.00,147.00
2010-05-20,1,20.00,2980.00,149.00,149.00,149.00
2010-06-06,1,10.00,1510.00,151.00,151.00,151.00
2010-06-08,1,20.00,3020.00,151.00,151.00,151.00
2010-06-14,5,50.00,7550.00,151.00,151.00,151.00
2010-06-15,1,10.00,1540.00,154.00,154.00,154.00
2010-06-16,1,10.00,1570.00,157.00,157.00,157.00
2010-06-24,1,10.00,1590.00,159.00,159.00,159.00
2010-06-28,1,40.00,6240.00,156.00,156.00,156.00
2010-06-29,46,1430.00,228680.00,160.00,157.00,160.00
2010-07-01,5,50.00,8000.00,160.00,160.00,160.00
2010-07-04,17,460.00,73030.00,160.00,157.00,157.00
2010-07-07,24,300.00,48780.00,163.00,160.00,163.00
2010-07-08,5,120.00,19800.00,166.00,163.00,166.00
2010-07-12,26,950.00,157700.00,166.00,166.00,166.00
2010-07-13,15,300.00,49500.00,165.00,165.00,165.00
2010-07-19,2,30.00,4920.00,164.00,164.00,164.00
2010-07-20,1,10.00,1650.00,165.00,165.00,165.00
2010-07-28,5,60.00,9900.00,165.00,165.00,165.00
2010-08-09,11,110.00,18150.00,165.00,165.00,165.00
2010-08-16,1,20.00,3300.00,165.00,165.00,165.00
2010-08-18,20,430.00,71280.00,168.00,165.00,168.00
2010-08-19,28,340.00,57530.00,170.00,167.00,167.00
2010-08-22,7,70.00,11690.00,167.00,167.00,167.00
2010-08-30,9,90.00,14850.00,165.00,165.00,165.00
2010-08-31,6,120.00,19740.00,165.00,162.00,162.00
2010-09-02,2,60.00,9690.00,163.00,160.00,163.00
2010-09-08,7,110.00,17930.00,163.00,163.00,163.00
2010-09-12,1,40.00,6520.00,163.00,163.00,163.00
2010-09-13,20,330.00,49380.00,160.00,147.00,147.00
2010-09-14,5,90.00,13020.00,146.00,144.00,146.00
2010-09-15,2,140.00,20080.00,144.00,142.00,142.00
2010-09-23,2,40.00,5600.00,140.00,140.00,140.00
2010-09-26,31,550.00,78010.00,143.00,141.00,143.00
