Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2014-05-27,6,85000.00,4755000.00,0.00,0.00,55.00
2014-07-16,3,165000.00,8375000.00,0.00,0.00,51.00
