Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-15,2,38.00,33060.00,870.00,870.00,870.00
2010-04-20,1,67.00,58960.00,880.00,880.00,880.00
2010-04-21,2,69.00,59224.00,863.00,846.00,846.00
2010-04-25,6,272.00,217685.00,830.00,773.00,773.00
2010-04-26,8,795.00,569782.00,760.00,696.00,696.00
2010-04-27,11,661.00,451640.00,690.00,676.00,689.00
2010-04-28,12,590.00,418264.00,724.00,700.00,724.00
2010-04-29,9,441.00,342606.00,796.00,738.00,796.00
2010-05-10,17,517.00,429177.00,875.00,795.00,874.00
2010-05-11,16,531.00,484294.00,930.00,890.00,928.00
2010-05-12,19,495.00,465729.00,965.00,912.00,965.00
2010-05-13,21,725.00,702966.00,1006.00,951.00,1006.00
2010-05-16,11,225.00,222615.00,1025.00,961.00,1006.00
2010-05-18,9,545.00,504522.00,986.00,906.00,906.00
2010-05-19,16,1361.00,1170282.00,900.00,842.00,861.00
2010-05-20,7,478.00,422160.00,890.00,878.00,880.00
2010-05-23,6,885.00,797574.00,910.00,897.00,910.00
2010-05-24,7,314.00,279446.00,900.00,875.00,875.00
2010-05-25,8,456.00,412093.00,924.00,890.00,924.00
2010-05-26,8,866.00,823786.00,960.00,942.00,955.00
2010-05-31,18,1204.00,1160428.00,993.00,936.00,950.00
2010-06-01,6,306.00,284850.00,940.00,923.00,925.00
2010-06-02,2,69.00,63825.00,925.00,925.00,925.00
2010-06-03,1,158.00,144570.00,915.00,915.00,915.00
2010-06-06,4,225.00,200676.00,910.00,882.00,882.00
2010-06-07,2,145.00,127600.00,880.00,880.00,880.00
2010-06-08,2,203.00,181943.00,897.00,895.00,897.00
2010-06-09,5,322.00,289190.00,900.00,895.00,900.00
2010-06-10,5,487.00,440379.00,910.00,900.00,910.00
2010-06-13,5,439.00,397660.00,915.00,900.00,900.00
2010-06-14,2,122.00,108270.00,900.00,882.00,882.00
2010-06-15,1,12.00,10788.00,899.00,899.00,899.00
2010-06-16,1,49.00,43610.00,890.00,890.00,890.00
2010-06-17,2,59.00,52610.00,894.00,890.00,894.00
2010-06-20,1,26.00,22802.00,877.00,877.00,877.00
2010-06-21,1,108.00,95040.00,880.00,880.00,880.00
2010-06-22,3,215.00,188860.00,885.00,875.00,885.00
2010-06-23,2,114.00,101100.00,900.00,885.00,885.00
2010-06-24,1,100.00,88500.00,885.00,885.00,885.00
2010-06-28,3,123.00,107915.00,880.00,870.00,870.00
2010-06-29,2,142.00,120748.00,860.00,846.00,846.00
2010-06-30,3,120.00,100760.00,850.00,835.00,835.00
2010-07-01,8,633.00,545490.00,885.00,851.00,860.00
2010-07-04,6,675.00,566871.00,850.00,834.00,834.00
2010-07-05,22,2117.00,1728893.00,830.00,804.00,821.00
2010-07-06,3,579.00,467904.00,819.00,805.00,819.00
2010-07-07,4,660.00,544482.00,830.00,820.00,820.00
2010-07-08,1,40.00,33200.00,830.00,830.00,830.00
2010-07-12,1,25.00,20750.00,830.00,830.00,830.00
2010-07-13,1,94.00,78208.00,832.00,832.00,832.00
2010-07-14,15,1810.00,1475624.00,840.00,810.00,810.00
2010-07-15,2,178.00,144000.00,816.00,800.00,816.00
2010-07-18,2,198.00,162558.00,821.00,821.00,821.00
2010-07-19,4,256.00,211936.00,835.00,820.00,820.00
2010-07-20,5,371.00,309327.00,836.00,830.00,835.00
2010-07-21,3,663.00,554810.00,840.00,835.00,840.00
2010-07-22,2,123.00,103935.00,845.00,845.00,845.00
2010-07-25,5,181.00,153670.00,855.00,845.00,850.00
2010-07-26,5,174.00,145234.00,845.00,831.00,835.00
2010-07-27,4,234.00,192328.00,830.00,819.00,830.00
2010-07-28,2,401.00,322270.00,815.00,800.00,800.00
2010-08-01,2,383.00,307200.00,816.00,800.00,816.00
2010-08-03,1,104.00,85280.00,820.00,820.00,820.00
2010-08-04,2,60.00,49360.00,836.00,820.00,836.00
2010-08-08,1,42.00,34860.00,830.00,830.00,830.00
2010-08-09,1,80.00,66400.00,830.00,830.00,830.00
2010-08-10,1,16.00,13440.00,840.00,840.00,840.00
2010-08-11,4,135.00,112050.00,830.00,830.00,830.00
2010-08-12,1,243.00,201690.00,830.00,830.00,830.00
2010-08-17,6,126.00,102452.00,820.00,799.00,799.00
