Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2013-06-13,3,26016.00,4214592.00,162.00,162.00,162.00
2013-06-16,4,28144.00,4559328.00,162.00,162.00,162.00
2013-06-18,4,26784.00,4339008.00,162.00,162.00,162.00
2013-06-19,2,13048.00,2113776.00,162.00,162.00,162.00
2013-07-18,2,15000.00,2430000.00,162.00,162.00,162.00
2013-08-01,1,5000.00,810000.00,162.00,162.00,162.00
2013-09-12,3,25000.00,3885000.00,159.00,153.00,153.00
2013-09-15,1,20000.00,3060000.00,153.00,153.00,153.00
2013-10-27,1,24024.00,3675672.00,153.00,153.00,153.00
2013-12-08,1,46072.00,6910800.00,150.00,150.00,150.00
2013-12-09,1,37960.00,5580120.00,147.00,147.00,147.00
2013-12-10,1,24024.00,3483480.00,145.00,145.00,145.00
2013-12-12,1,37752.00,5474040.00,145.00,145.00,145.00
2013-12-18,1,28050.00,4095300.00,146.00,146.00,146.00
2013-12-19,1,22000.00,3190000.00,145.00,145.00,145.00
2013-12-23,4,58960.00,8532040.00,145.00,143.00,145.00
2013-12-24,4,19292.00,2793930.00,145.00,144.00,145.00
2013-12-26,8,80102.00,11770512.00,148.00,145.00,148.00
2014-04-09,4,113880.00,17082000.00,150.00,150.00,150.00
2014-05-13,4,25000.00,3825000.00,153.00,153.00,153.00
2014-05-15,1,100132.00,15320196.00,153.00,153.00,153.00
2014-07-13,2,108108.00,16540524.00,153.00,153.00,153.00
2014-07-15,8,147304.00,23327272.00,160.00,153.00,160.00
2014-07-16,5,60633.00,9701280.00,160.00,160.00,160.00
2014-08-25,1,3796.00,607360.00,160.00,160.00,160.00
2014-08-26,3,7592.00,1214720.00,160.00,160.00,160.00
2014-09-01,1,10810.00,1729600.00,160.00,160.00,160.00
2014-09-07,3,15004.00,2400640.00,160.00,160.00,160.00
2014-09-30,4,55651.00,9107780.00,165.00,160.00,165.00
2014-10-27,5,89633.00,14789445.00,165.00,165.00,165.00
