Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-15,2,30.00,12900.00,430.00,430.00,430.00
2010-04-19,4,310.00,129590.00,425.00,417.00,417.00
2010-04-20,16,390.00,155760.00,410.00,391.00,396.00
2010-04-21,24,620.00,238920.00,403.00,374.00,380.00
2010-04-22,4,240.00,92410.00,390.00,375.00,390.00
2010-04-25,8,570.00,219100.00,390.00,380.00,385.00
2010-04-26,5,80.00,30840.00,386.00,385.00,386.00
2010-04-28,4,90.00,35130.00,394.00,387.00,394.00
2010-04-29,6,280.00,113690.00,413.00,400.00,413.00
2010-05-09,1,40.00,16840.00,421.00,421.00,421.00
2010-05-10,14,360.00,153570.00,428.00,425.00,428.00
2010-05-11,21,580.00,260760.00,465.00,430.00,465.00
2010-05-12,46,2130.00,1037930.00,506.00,470.00,485.00
2010-05-13,32,1280.00,632550.00,503.00,490.00,494.00
2010-05-16,24,690.00,333870.00,500.00,454.00,472.00
2010-05-17,20,630.00,291550.00,465.00,460.00,465.00
2010-05-18,25,510.00,241290.00,488.00,465.00,479.00
2010-05-19,20,380.00,179540.00,475.00,469.00,475.00
2010-05-20,23,590.00,287070.00,492.00,480.00,490.00
2010-05-23,29,1160.00,575080.00,499.00,490.00,492.00
2010-05-24,12,340.00,167790.00,501.00,486.00,486.00
2010-05-25,31,1840.00,953680.00,530.00,495.00,510.00
2010-05-26,39,1596.00,829510.00,530.00,495.00,495.00
2010-05-30,3,320.00,163160.00,514.00,504.00,510.00
2010-05-31,30,888.00,453280.00,520.00,500.00,510.00
2010-06-01,53,1290.00,623790.00,500.00,477.00,482.00
2010-06-02,25,630.00,301330.00,485.00,476.00,481.00
2010-06-06,24,420.00,201220.00,485.00,475.00,485.00
2010-06-07,7,240.00,115700.00,485.00,480.00,480.00
2010-06-08,4,90.00,43650.00,485.00,485.00,485.00
2010-06-09,52,1294.00,630312.00,490.00,483.00,485.00
2010-06-10,74,2298.00,1103812.00,485.00,480.00,480.00
2010-06-13,85,1902.00,900262.00,480.00,468.00,470.00
2010-06-14,51,1212.00,568448.00,475.00,460.00,468.00
2010-06-15,62,1224.00,575616.00,475.00,467.00,470.00
2010-06-16,35,612.00,285016.00,470.00,460.00,465.00
2010-06-17,30,650.00,299096.00,476.00,453.00,466.00
2010-06-20,60,1674.00,779370.00,471.00,462.00,471.00
2010-06-21,24,610.00,284438.00,470.00,462.00,470.00
2010-06-22,72,1410.00,650928.00,470.00,442.00,464.00
2010-06-23,53,922.00,431810.00,470.00,462.00,470.00
2010-06-24,54,938.00,436322.00,470.00,463.00,470.00
2010-06-28,41,1240.00,573368.00,465.00,460.00,464.00
2010-06-29,34,776.00,356510.00,464.00,456.00,464.00
2010-06-30,24,546.00,251524.00,465.00,452.00,452.00
2010-07-01,29,834.00,385282.00,465.00,452.00,452.00
2010-07-04,82,1942.00,894164.00,466.00,455.00,460.00
2010-07-05,14,492.00,225618.00,462.00,450.00,462.00
2010-07-06,13,382.00,174908.00,470.00,455.00,457.00
2010-07-07,47,1086.00,500082.00,465.00,457.00,459.00
2010-07-08,45,1283.00,587768.00,459.00,455.00,457.00
2010-07-11,35,960.00,437978.00,464.00,450.00,464.00
2010-07-12,62,1512.00,692076.00,460.00,450.00,451.00
2010-07-13,19,490.00,217934.00,450.00,440.00,450.00
2010-07-14,78,1708.00,758310.00,449.00,430.00,449.00
2010-07-15,25,880.00,404512.00,460.00,456.00,460.00
2010-07-18,45,1500.00,688338.00,462.00,455.00,462.00
2010-07-19,15,378.00,173964.00,462.00,455.00,460.00
2010-07-20,32,812.00,371966.00,460.00,455.00,455.00
2010-07-21,33,672.00,310100.00,479.00,458.00,479.00
2010-07-22,26,524.00,248884.00,480.00,469.00,470.00
2010-07-25,27,474.00,219518.00,466.00,460.00,465.00
