Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-19,5,140.00,110550.00,816.00,784.00,816.00
2010-04-28,3,30.00,24480.00,816.00,816.00,816.00
2010-05-24,22,440.00,341710.00,816.00,755.00,816.00
2010-05-25,1,10.00,8320.00,832.00,832.00,832.00
2010-05-26,3,100.00,85700.00,872.00,848.00,872.00
2010-05-30,5,155.00,138740.00,906.00,880.00,906.00
2010-06-08,8,195.00,181120.00,956.00,888.00,956.00
2010-06-09,1,10.00,9600.00,960.00,960.00,960.00
2010-06-14,1,520.00,489320.00,941.00,941.00,941.00
2010-06-15,7,270.00,249210.00,923.00,923.00,923.00
2010-06-30,1,20.00,18100.00,905.00,905.00,905.00
2010-07-07,1,30.00,27150.00,905.00,905.00,905.00
2010-07-12,1,50.00,45000.00,900.00,900.00,900.00
2010-07-13,37,370.00,321900.00,870.00,870.00,870.00
2010-07-14,4,110.00,97965.00,900.00,870.00,900.00
2010-07-15,10,245.00,226445.00,940.00,897.00,940.00
2010-07-20,7,1425.00,1229405.00,922.00,850.00,867.00
2010-07-21,1,70.00,59500.00,850.00,850.00,850.00
2010-07-22,1,20.00,16660.00,833.00,833.00,833.00
2010-07-25,3,580.00,456100.00,817.00,785.00,785.00
2010-07-26,3,640.00,499300.00,795.00,770.00,795.00
2010-07-28,1,15.00,11925.00,795.00,795.00,795.00
2010-08-02,3,410.00,325950.00,795.00,795.00,795.00
2010-08-03,3,30.00,23400.00,780.00,780.00,780.00
2010-08-04,8,160.00,124800.00,780.00,780.00,780.00
2010-08-05,9,380.00,292600.00,770.00,770.00,770.00
2010-08-08,2,510.00,385050.00,755.00,755.00,755.00
2010-08-09,7,1075.00,817560.00,770.00,755.00,770.00
2010-08-17,8,320.00,246400.00,770.00,770.00,770.00
2010-08-19,4,570.00,431500.00,784.00,756.00,784.00
2010-09-07,75,750.00,577500.00,770.00,770.00,770.00
2010-09-12,69,690.00,520950.00,755.00,755.00,755.00
2010-09-13,41,420.00,310680.00,740.00,734.00,734.00
2010-09-19,7,270.00,201020.00,777.00,734.00,777.00
2010-09-20,52,990.00,755360.00,821.00,747.00,821.00
2010-09-21,13,260.00,215920.00,851.00,802.00,802.00
2010-09-23,6,355.00,285045.00,845.00,786.00,845.00
2010-09-26,5,1030.00,821710.00,829.00,797.00,797.00
2010-09-27,51,4530.00,3462580.00,797.00,735.00,795.00
2010-09-28,6,180.00,136650.00,780.00,750.00,750.00
