Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2013-10-27,1,5000.00,500000.00,100.00,100.00,100.00
2013-12-04,1,500.00,50000.00,100.00,100.00,100.00
2014-03-03,1,5000.00,500000.00,100.00,100.00,100.00
2014-03-24,5,6250.00,625000.00,100.00,100.00,100.00
2014-03-25,6,12000.00,1200000.00,100.00,100.00,100.00
2014-04-20,1,1000.00,100000.00,100.00,100.00,100.00
2014-04-23,7,16500.00,1650000.00,100.00,100.00,100.00
2014-04-30,4,14000.00,1400000.00,100.00,100.00,100.00
2014-07-01,24,35250.00,3525000.00,100.00,100.00,100.00
2014-09-15,1,200.00,20000.00,100.00,100.00,100.00
