Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2014-02-05,4,40.00,14700.00,378.00,357.00,378.00
2014-02-06,3,30.00,11760.00,399.00,385.00,399.00
2014-02-10,1,10.00,3990.00,399.00,399.00,399.00
2014-02-11,2,43.00,17722.00,414.00,406.00,414.00
2014-02-12,8,80.00,35550.00,455.00,422.00,455.00
2014-02-13,2,43.00,20249.00,473.00,464.00,473.00
2014-02-16,6,276.00,140390.00,520.00,482.00,520.00
2014-02-17,7,70.00,38970.00,572.00,530.00,572.00
2014-02-18,9,90.00,55440.00,629.00,583.00,629.00
2014-02-20,5,65.00,44105.00,691.00,660.00,691.00
2014-02-23,35,854.00,644616.00,760.00,704.00,760.00
2014-02-24,60,2829.00,2224068.00,836.00,775.00,836.00
2014-02-25,345,10245.00,8844204.00,919.00,770.00,918.00
2014-02-26,167,3820.00,3374222.00,920.00,855.00,856.00
2014-03-03,225,3330.00,2692271.00,840.00,780.00,813.00
2014-03-04,197,5326.00,4192335.00,800.00,780.00,797.00
2014-03-05,81,1518.00,1210104.00,806.00,785.00,795.00
2014-03-06,38,616.00,487217.00,800.00,775.00,775.00
2014-03-09,130,1834.00,1407213.00,780.00,756.00,780.00
2014-03-10,216,2660.00,1989914.00,775.00,730.00,765.00
2014-03-11,106,1294.00,971642.00,760.00,740.00,750.00
2014-03-12,81,1136.00,835291.00,745.00,725.00,738.00
2014-03-13,90,1177.00,873789.00,750.00,730.00,750.00
2014-03-17,115,1250.00,892798.00,745.00,701.00,705.00
2014-03-18,167,2024.00,1398314.00,709.00,681.00,681.00
2014-03-19,86,1156.00,786664.00,690.00,667.00,681.00
2014-03-20,44,800.00,541856.00,690.00,670.00,690.00
2014-03-23,80,896.00,605070.00,695.00,660.00,680.00
2014-03-24,23,392.00,260380.00,673.00,654.00,666.00
2014-03-25,41,1075.00,717014.00,686.00,660.00,675.00
2014-03-26,140,1839.00,1228449.00,689.00,650.00,679.00
2014-03-27,194,2719.00,1846588.00,693.00,672.00,693.00
2014-03-31,20,857.00,598286.00,710.00,686.00,710.00
2014-04-01,52,756.00,539560.00,720.00,710.00,710.00
2014-04-02,23,230.00,162650.00,720.00,700.00,701.00
2014-04-03,42,492.00,340334.00,701.00,680.00,680.00
2014-04-06,21,249.00,169770.00,685.00,680.00,681.00
2014-04-07,96,2708.00,1894472.00,710.00,684.00,700.00
2014-04-09,57,834.00,584384.00,705.00,687.00,705.00
2014-04-10,18,478.00,338562.00,715.00,690.00,704.00
2014-04-13,13,274.00,192340.00,705.00,700.00,701.00
2014-04-15,75,1348.00,956404.00,726.00,700.00,712.00
2014-04-16,23,240.00,171090.00,723.00,710.00,715.00
2014-04-17,55,731.00,520742.00,715.00,709.00,710.00
2014-04-20,19,263.00,186589.00,710.00,708.00,710.00
2014-04-21,46,1684.00,1180983.00,710.00,685.00,685.00
2014-04-22,27,308.00,207589.00,698.00,659.00,698.00
2014-04-23,34,2295.00,1595520.00,700.00,673.00,675.00
2014-04-27,26,422.00,288086.00,688.00,675.00,681.00
2014-04-28,32,517.00,364133.00,725.00,685.00,702.00
2014-04-29,3,30.00,20750.00,699.00,688.00,699.00
2014-04-30,14,783.00,533389.00,686.00,679.00,685.00
2014-05-04,105,4493.00,3219481.00,740.00,680.00,733.00
2014-05-05,33,2079.00,1646479.00,804.00,732.00,760.00
2014-05-06,27,640.00,472383.00,760.00,731.00,736.00
2014-05-07,38,452.00,330504.00,732.00,722.00,731.00
2014-05-08,32,2847.00,2026540.00,730.00,701.00,701.00
2014-05-11,13,130.00,91280.00,710.00,697.00,699.00
2014-05-12,50,957.00,676450.00,720.00,695.00,720.00
2014-05-13,84,2680.00,2018841.00,770.00,710.00,770.00
2014-05-15,16,670.00,518850.00,780.00,770.00,770.00
2014-05-18,32,493.00,363005.00,755.00,707.00,708.00
2014-05-19,71,1023.00,729734.00,722.00,707.00,712.00
2014-05-20,57,1484.00,1054820.00,722.00,700.00,711.00
2014-05-21,158,3508.00,2478274.00,715.00,700.00,711.00
2014-05-22,70,1060.00,754150.00,720.00,710.00,711.00
2014-05-25,55,550.00,390720.00,720.00,705.00,718.00
2014-05-26,40,1458.00,1073849.00,755.00,722.00,730.00
2014-05-27,105,1292.00,929756.00,729.00,711.00,718.00
2014-05-28,20,200.00,144070.00,725.00,713.00,720.00
2014-06-01,9,577.00,410430.00,720.00,710.00,720.00
2014-06-02,19,190.00,135700.00,715.00,710.00,710.00
2014-06-03,62,1235.00,881125.00,730.00,685.00,730.00
2014-06-04,28,1458.00,1020378.00,716.00,686.00,695.00
2014-06-05,28,459.00,312425.00,695.00,670.00,686.00
2014-06-08,1,10.00,6800.00,680.00,680.00,680.00
2014-06-09,38,835.00,572242.00,695.00,671.00,695.00
2014-06-10,18,1272.00,879900.00,708.00,690.00,694.00
2014-06-11,89,962.00,668000.00,700.00,690.00,700.00
2014-06-12,21,620.00,432602.00,701.00,687.00,691.00
2014-06-15,3,174.00,120190.00,703.00,690.00,703.00
2014-06-16,9,101.00,70856.00,710.00,696.00,696.00
2014-06-17,10,100.00,70000.00,708.00,696.00,0.00
