Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-06-24,1,500.00,92500.00,185.00,185.00,185.00
2010-07-05,2,3310.00,612350.00,185.00,185.00,185.00
2010-07-12,1,3584.00,663040.00,185.00,185.00,185.00
2010-07-20,2,2000.00,370000.00,185.00,185.00,185.00
2013-06-27,1,24530.00,2649240.00,108.00,108.00,108.00
2013-10-21,1,1053.00,113724.00,108.00,108.00,108.00
2014-12-10,1,12950.00,1670550.00,129.00,129.00,129.00
