Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-05-30,1,315.00,94815.00,301.00,301.00,301.00
2010-05-31,4,300.00,94040.00,322.00,305.00,322.00
2010-06-02,1,63.00,20664.00,328.00,328.00,328.00
2010-06-03,1,40.00,13360.00,334.00,334.00,334.00
2010-06-07,4,115.00,40895.00,359.00,340.00,359.00
2010-06-08,1,20.00,7320.00,366.00,366.00,366.00
2010-06-09,2,20.00,7530.00,380.00,373.00,380.00
2010-06-10,6,110.00,44310.00,418.00,387.00,418.00
2010-06-13,6,151.00,65734.00,450.00,418.00,450.00
2010-06-14,2,70.00,32130.00,459.00,459.00,459.00
2010-06-15,10,449.00,209783.00,470.00,460.00,465.00
2010-06-16,10,393.00,182860.00,474.00,452.00,474.00
2010-06-17,2,60.00,28930.00,483.00,482.00,483.00
2010-06-20,3,193.00,94740.00,492.00,489.00,492.00
2010-06-21,2,50.00,25010.00,501.00,500.00,500.00
2010-06-22,1,10.00,5100.00,510.00,510.00,510.00
2010-06-23,2,80.00,42000.00,530.00,520.00,530.00
2010-06-28,1,90.00,47700.00,530.00,530.00,530.00
2010-06-30,4,510.00,264843.00,520.00,519.00,519.00
2010-07-04,1,63.00,33327.00,529.00,529.00,529.00
2010-07-05,2,66.00,34254.00,519.00,519.00,519.00
2010-07-07,2,124.00,63116.00,509.00,509.00,509.00
2010-07-08,5,200.00,98900.00,499.00,490.00,490.00
2010-07-18,1,50.00,24050.00,481.00,481.00,481.00
2010-07-19,1,20.00,9440.00,472.00,472.00,472.00
2010-07-20,1,30.00,13950.00,465.00,465.00,465.00
2010-07-21,2,52.00,23652.00,456.00,450.00,450.00
2010-07-22,4,439.00,193952.00,450.00,440.00,448.00
2010-07-25,1,101.00,44440.00,440.00,440.00,440.00
2010-07-26,1,100.00,43800.00,438.00,438.00,438.00
2010-07-28,1,18.00,8028.00,446.00,446.00,446.00
2010-08-03,2,294.00,129276.00,440.00,438.00,440.00
2010-08-05,2,70.00,31520.00,456.00,448.00,456.00
2010-08-10,1,80.00,36000.00,450.00,450.00,450.00
2010-08-11,2,50.00,22172.00,445.00,442.00,442.00
2010-08-16,1,63.00,27405.00,435.00,435.00,435.00
2010-08-29,1,33.00,14355.00,435.00,435.00,435.00
2010-09-02,1,20.00,8600.00,430.00,430.00,430.00
2010-09-12,2,126.00,55692.00,446.00,438.00,446.00
2010-09-13,2,67.00,30718.00,460.00,454.00,460.00
2010-09-14,2,130.00,60700.00,469.00,460.00,469.00
2010-09-21,2,123.00,58425.00,475.00,475.00,475.00
2010-09-23,1,24.00,11184.00,466.00,466.00,466.00
2010-09-26,1,63.00,29358.00,466.00,466.00,466.00
2010-09-27,1,231.00,109725.00,475.00,475.00,475.00
2010-09-30,1,20.00,9500.00,475.00,475.00,475.00
2010-10-03,1,210.00,97860.00,466.00,466.00,466.00
2010-11-14,1,21.00,6657.00,317.00,317.00,317.00
2010-11-23,1,21.00,6531.00,311.00,311.00,311.00
2011-03-31,1,21.00,5145.00,245.00,245.00,245.00
2011-04-28,1,600.00,147000.00,245.00,245.00,245.00
2011-05-08,1,105.00,25305.00,241.00,241.00,241.00
