Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-27,28,2826.00,350424.00,124.00,124.00,124.00
2010-07-01,18,50700.00,6337500.00,125.00,125.00,125.00
2010-07-12,31,75533.00,9441625.00,125.00,125.00,125.00
2010-09-08,1,8000.00,1000000.00,125.00,125.00,125.00
2011-03-13,2,7100.00,887500.00,125.00,125.00,125.00
2011-07-24,12,7000.00,882000.00,126.00,126.00,126.00
2011-08-01,1,3912.00,492912.00,126.00,126.00,126.00
2011-09-26,1,2500.00,315000.00,126.00,126.00,126.00
2011-11-30,1,7106.00,881144.00,124.00,124.00,124.00
2011-12-05,1,3508.00,427976.00,122.00,122.00,122.00
2011-12-18,1,5000.00,610000.00,122.00,122.00,122.00
2012-01-22,2,1000.00,122000.00,122.00,122.00,122.00
2012-03-29,2,19709.00,2365080.00,120.00,120.00,120.00
2013-01-28,4,16152.00,1776720.00,110.00,110.00,110.00
2013-02-06,1,3520.00,387200.00,110.00,110.00,110.00
2013-02-10,1,1942.00,213620.00,110.00,110.00,110.00
2013-08-04,3,7590.00,834900.00,110.00,110.00,110.00
2013-09-08,1,13632.00,1499520.00,110.00,110.00,110.00
2014-03-26,2,8333.00,916630.00,110.00,110.00,110.00
2014-09-01,11,26911.00,2960210.00,110.00,110.00,110.00
