Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-11-04,1,49168.00,11259472.00,229.00,229.00,229.00
2011-04-04,1,102830.00,23136750.00,225.00,225.00,225.00
2013-03-21,6,60.00,12680.00,221.00,203.00,203.00
2013-03-24,6,60.00,11490.00,199.00,184.00,184.00
2013-03-25,3,30.00,5340.00,181.00,175.00,175.00
2013-03-27,6,60.00,9880.00,172.00,158.00,158.00
2013-04-01,4,40.00,5680.00,145.00,139.00,139.00
2013-04-03,3,30.00,4050.00,137.00,133.00,133.00
2013-04-04,1,10.00,1310.00,131.00,131.00,131.00
2013-04-08,4,40.00,5040.00,129.00,123.00,123.00
2013-04-09,6,60.00,6960.00,121.00,111.00,111.00
2013-04-11,1,100595.00,10964855.00,109.00,109.00,109.00
2013-07-21,4,60320.00,6095152.00,107.00,101.00,101.00
2013-07-22,1,119055.00,12024555.00,101.00,101.00,101.00
2013-08-20,1,90000.00,9090000.00,101.00,101.00,101.00
2014-02-17,2,100.00,10400.00,105.00,103.00,105.00
2014-02-18,3,100.00,10920.00,111.00,107.00,111.00
2014-02-20,1,199800.00,22377600.00,112.00,112.00,112.00
2014-02-26,4,93857.00,11262606.00,120.00,114.00,120.00
2014-03-12,6,18059.00,1950972.00,118.00,108.00,108.00
2014-03-17,3,224658.00,25161696.00,112.00,112.00,112.00
2014-06-05,4,150546.00,18065280.00,120.00,114.00,120.00
2014-06-11,1,162705.00,19524600.00,120.00,120.00,120.00
