Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2012-07-15,1,582515.00,87959765.00,151.00,151.00,151.00
2013-02-12,1,468545.00,70750295.00,151.00,151.00,151.00
