Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-06-06,8,643.00,87182.00,138.00,134.00,138.00
2010-07-27,2,150.00,20700.00,138.00,138.00,138.00
2010-08-01,1,100.00,13800.00,138.00,138.00,138.00
2010-09-06,4,1252.00,175374.00,142.00,140.00,142.00
2010-12-05,5,345.00,50721.00,153.00,144.00,153.00
2010-12-27,3,146.00,23657.00,166.00,160.00,166.00
2011-01-16,1,147.00,24843.00,169.00,169.00,169.00
2011-02-01,1,90.00,15480.00,172.00,172.00,172.00
2011-02-10,5,125.00,22625.00,187.00,175.00,187.00
2011-02-21,1,20.00,3800.00,190.00,190.00,190.00
2011-02-23,1,10.00,1930.00,193.00,193.00,193.00
2011-03-07,1,10.00,2020.00,202.00,202.00,202.00
2011-03-15,1,10.00,2120.00,212.00,212.00,212.00
2011-03-16,4,125.00,27580.00,228.00,216.00,228.00
2011-03-17,3,30.00,7080.00,240.00,232.00,240.00
2011-03-20,3,30.00,7440.00,252.00,244.00,252.00
2011-03-21,1,10.00,2570.00,257.00,257.00,257.00
2011-03-22,2,20.00,5290.00,267.00,262.00,267.00
2011-03-23,3,30.00,8310.00,282.00,272.00,282.00
2011-03-24,4,40.00,11780.00,302.00,287.00,302.00
2011-03-27,2,20.00,6220.00,314.00,308.00,314.00
2011-03-29,2,331.00,106586.00,326.00,320.00,326.00
2011-03-30,7,140.00,48460.00,358.00,332.00,358.00
2011-03-31,15,915.00,355717.00,393.00,365.00,393.00
2011-04-04,8,459.00,183102.00,408.00,392.00,395.00
2011-04-05,9,797.00,328514.00,415.00,402.00,413.00
2011-04-06,6,1062.00,438424.00,415.00,407.00,407.00
2011-04-07,16,1336.00,512244.00,400.00,368.00,368.00
2011-04-10,7,1286.00,462639.00,368.00,355.00,360.00
2011-04-28,1,10.00,2000.00,200.00,200.00,200.00
2011-05-05,2,300.00,60400.00,204.00,200.00,200.00
2011-05-08,1,10.00,2040.00,204.00,204.00,204.00
2011-05-09,2,479.00,93924.00,200.00,196.00,196.00
2011-05-10,3,437.00,86270.00,202.00,196.00,202.00
2011-05-11,2,139.00,27661.00,199.00,199.00,199.00
2011-05-26,2,1026.00,207252.00,202.00,202.00,202.00
2011-06-02,1,61.00,12566.00,206.00,206.00,206.00
2011-06-05,5,166.00,36108.00,226.00,210.00,226.00
2011-06-06,4,184.00,42275.00,231.00,227.00,230.00
2011-06-07,2,82.00,19158.00,234.00,233.00,233.00
2011-06-13,3,112.00,25260.00,229.00,221.00,221.00
