Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-05-26,1,500.00,137500.00,275.00,275.00,275.00
2010-06-07,3,161.00,44536.00,280.00,275.00,276.00
2010-06-20,1,60.00,16500.00,275.00,275.00,275.00
2010-08-31,1,460.00,127880.00,278.00,278.00,278.00
2010-09-02,1,230.00,63940.00,278.00,278.00,278.00
2010-09-06,1,30.00,8490.00,283.00,283.00,283.00
2010-09-19,1,100.00,27800.00,278.00,278.00,278.00
2010-10-21,1,31.00,8618.00,278.00,278.00,278.00
2010-10-26,1,50.00,14150.00,283.00,283.00,283.00
2010-12-01,2,200.00,57500.00,290.00,285.00,290.00
2010-12-12,2,359.00,106320.00,300.00,295.00,300.00
2010-12-16,1,750.00,220500.00,294.00,294.00,294.00
2010-12-23,1,26.00,7774.00,299.00,299.00,299.00
2010-12-27,1,624.00,187824.00,301.00,301.00,301.00
2011-02-22,3,470.00,120985.00,264.00,254.00,254.00
2011-03-15,1,1000.00,250000.00,250.00,250.00,250.00
2011-04-18,1,15.00,3825.00,255.00,255.00,255.00
2011-07-19,3,75.00,18440.00,250.00,245.00,245.00
2011-09-07,3,98.00,23912.00,246.00,242.00,242.00
2011-09-26,1,200.00,48400.00,242.00,242.00,242.00
2011-10-25,1,502.00,121484.00,242.00,242.00,242.00
2011-10-30,1,205.00,49610.00,242.00,242.00,242.00
2011-11-08,1,176.00,42592.00,242.00,242.00,242.00
2011-12-29,1,13.00,3094.00,238.00,238.00,238.00
2012-02-23,1,100.00,24000.00,240.00,240.00,240.00
2012-03-11,2,2500.00,600000.00,240.00,240.00,240.00
2012-04-04,1,72.00,17280.00,240.00,240.00,240.00
2012-05-08,3,2162.00,518880.00,240.00,240.00,240.00
2012-06-17,1,61.00,14396.00,236.00,236.00,236.00
2012-07-10,1,100.00,23200.00,232.00,232.00,232.00
2012-08-13,1,100.00,23200.00,232.00,232.00,232.00
2012-08-29,1,500.00,112500.00,225.00,225.00,225.00
2012-09-05,2,100.00,23220.00,233.00,229.00,233.00
2012-09-13,2,577.00,129865.00,229.00,225.00,225.00
2012-09-30,2,26.00,5682.00,221.00,217.00,217.00
2012-10-01,1,16.00,3408.00,213.00,213.00,213.00
2012-10-03,2,737.00,151433.00,209.00,205.00,205.00
2012-10-07,1,30.00,6030.00,201.00,201.00,201.00
2012-10-17,7,2179.00,428567.00,197.00,194.00,194.00
2012-10-31,11,1048.00,196643.00,191.00,182.00,182.00
2012-11-11,3,175.00,30830.00,179.00,176.00,176.00
2012-11-26,5,606.00,101454.00,173.00,161.00,161.00
2012-11-27,1,50.00,7900.00,158.00,158.00,158.00
2012-11-29,6,1033.00,155247.00,155.00,143.00,143.00
2012-12-05,2,244.00,33956.00,141.00,139.00,139.00
2012-12-06,3,351.00,47337.00,137.00,133.00,133.00
2012-12-09,4,437.00,56047.00,131.00,127.00,127.00
2012-12-10,6,1024.00,129768.00,127.00,125.00,125.00
2012-12-11,8,1456.00,184912.00,127.00,127.00,127.00
2012-12-12,2,1497.00,187331.00,127.00,125.00,127.00
2012-12-13,1,94.00,11750.00,125.00,125.00,125.00
2012-12-16,1,82.00,10086.00,123.00,123.00,123.00
2012-12-18,7,853.00,111865.00,135.00,125.00,135.00
2012-12-19,4,92.00,12940.00,143.00,137.00,143.00
2012-12-20,10,3710.00,573861.00,157.00,145.00,157.00
2012-12-23,1,2822.00,395080.00,140.00,140.00,140.00
2013-01-20,1,66.00,9240.00,140.00,140.00,140.00
2013-02-07,1,159.00,22260.00,140.00,140.00,140.00
2013-02-20,1,1273.00,180766.00,142.00,142.00,142.00
2013-02-28,2,620.00,88020.00,142.00,141.00,141.00
